time,open,close,high,low,direction,ema_fast,ema_slow,signal
2022-01-24 16:15:00,1840.71,1840.21,1840.71,1840.21,-1,1839.220139197805,1838.8792593984153,0
2022-01-24 16:15:00,1840.21,1839.71,1840.21,1839.71,-1,1839.318111358244,1839.007065644813,0
2022-01-24 16:15:00,1839.71,1839.21,1839.71,1839.21,-1,1839.2964890865956,1839.0382863148418,0
2022-01-24 16:15:00,1839.21,1838.71,1839.21,1838.71,-1,1839.1791912692765,1838.9877807279431,0
2022-01-24 16:15:00,1838.71,1838.21,1838.71,1838.21,-1,1838.9853530154214,1838.8681221544134,0
2022-01-24 16:15:00,1838.21,1837.71,1838.21,1837.71,-1,1838.7302824123371,1838.689949515273,0
2022-01-24 16:30:00,1837.71,1837.21,1837.71,1837.21,-1,1838.4262259298698,1838.4622649744617,-1
2022-01-24 16:30:00,1837.21,1836.71,1837.21,1836.71,-1,1838.082980743896,1838.1926857476215,0
2022-01-24 16:30:00,1836.71,1836.21,1836.71,1836.21,-1,1837.708384595117,1837.8876571710643,0
2022-01-24 16:30:00,1836.21,1835.71,1836.21,1835.71,-1,1837.3087076760937,1837.5526329909007,0
2022-01-24 16:30:00,1835.71,1835.21,1835.71,1835.21,-1,1836.8889661408753,1837.1922279153778,0
2022-01-24 16:30:00,1835.21,1834.71,1835.21,1834.71,-1,1836.4531729127002,1836.8103466976272,0
2022-01-24 16:30:00,1834.71,1834.21,1834.71,1834.21,-1,1836.0045383301604,1836.410293359531,0
2022-01-24 16:30:00,1834.21,1833.71,1834.21,1833.71,-1,1835.5456306641283,1835.994863611911,0
2022-01-24 16:30:00,1833.71,1833.21,1833.71,1833.21,-1,1835.0785045313028,1835.5664230562325,0
2022-01-24 16:30:00,1833.21,1832.71,1833.21,1832.71,-1,1834.6048036250422,1835.1269733552735,0
2022-01-24 16:45:00,1832.71,1833.21,1833.21,1832.71,1,1834.3258429000339,1834.8320543775392,0
2022-01-24 16:45:00,1833.21,1833.71,1833.71,1833.21,1,1834.2026743200272,1834.6594306271486,0
2022-01-24 16:45:00,1833.71,1834.21,1834.21,1833.71,1,1834.204139456022,1834.590287453741,0
2022-01-24 16:45:00,1834.21,1834.71,1834.71,1834.21,1,1834.3053115648177,1834.60870476855,0
2022-01-24 16:45:00,1834.71,1835.21,1835.21,1834.71,1,1834.4862492518541,1834.7012117272347,0
2022-01-24 16:45:00,1835.21,1835.71,1835.71,1835.21,1,1834.7309994014834,1834.8564099230448,0
2022-01-24 17:00:00,1835.71,1835.21,1835.71,1835.21,-1,1834.8267995211868,1834.9108083964225,0
2022-01-24 17:00:00,1835.21,1834.71,1835.21,1834.71,-1,1834.8034396169496,1834.879914796973,0
2022-01-24 17:00:00,1834.71,1834.21,1834.71,1834.21,-1,1834.68475169356,1834.776850982054,0
