entry_time,exit_time,side,entry_price,exit_price,exit_reason,zone_touches,entry_spread,gross,cost,net,balance,duration_s
2026-08-28T06:49:10+00:00,2026-08-28T06:49:13+00:00,1,4596.815,4595.995,zone_reverse,5,0.54,-0.82,0.09,-0.91,-39463.22,3.0
2026-08-28T06:49:34+00:00,2026-08-28T06:49:35+00:00,1,4597.235,4596.535,zone_reverse,6,0.59,-0.7,0.09,-0.79,-39464.01,1.0
2026-08-28T06:51:25+00:00,2026-08-28T06:51:30+00:00,1,4600.385,4599.555,zone_reverse,8,0.51,-0.83,0.09,-0.92,-39464.93,5.0
2026-08-28T06:53:03+00:00,2026-08-28T06:53:04+00:00,1,4606.645,4605.915,zone_reverse,7,0.58,-0.73,0.09,-0.82,-39465.75,1.0
2026-08-28T06:53:08+00:00,2026-08-28T06:53:12+00:00,1,4607.095,4606.375,zone_reverse,5,0.58,-0.72,0.09,-0.81,-39466.56,4.0
2026-08-28T06:55:13+00:00,2026-08-28T06:55:18+00:00,1,4605.505,4604.635,zone_reverse,5,0.51,-0.87,0.09,-0.96,-39467.52,5.0
2026-08-28T06:55:27+00:00,2026-08-28T06:55:31+00:00,1,4605.525,4604.515,zone_reverse,7,0.56,-1.01,0.09,-1.1,-39468.62,4.0
2026-08-28T06:55:33+00:00,2026-08-28T06:55:39+00:00,1,4606.005,4605.385,zone_reverse,9,0.58,-0.62,0.09,-0.71,-39469.33,6.0
2026-08-28T06:55:44+00:00,2026-08-28T06:55:56+00:00,1,4606.045,4606.465,zone_reverse,6,0.45,0.42,0.09,0.33,-39469.0,12.0
2026-08-28T06:56:01+00:00,2026-08-28T06:56:05+00:00,1,4607.175,4606.755,zone_reverse,5,0.51,-0.42,0.09,-0.51,-39469.51,4.0
2026-08-28T06:56:11+00:00,2026-08-28T06:56:16+00:00,1,4607.305,4606.565,zone_reverse,7,0.53,-0.74,0.09,-0.83,-39470.34,5.0
2026-08-28T06:56:16+00:00,2026-08-28T06:56:24+00:00,-1,4606.235,4606.975,zone_reverse,8,0.58,-0.74,0.09,-0.83,-39471.17,8.0
2026-08-28T06:56:24+00:00,2026-08-28T06:56:31+00:00,1,4607.395,4607.635,zone_reverse,9,0.59,0.24,0.09,0.15,-39471.02,7.0
2026-08-28T06:56:32+00:00,2026-08-28T06:56:40+00:00,-1,4607.525,4608.355,zone_reverse,5,0.56,-0.83,0.09,-0.92,-39471.94,8.0
2026-08-28T06:56:42+00:00,2026-08-28T06:56:47+00:00,-1,4607.635,4608.075,zone_reverse,6,0.57,-0.44,0.09,-0.53,-39472.47,5.0
2026-08-28T06:56:58+00:00,2026-08-28T06:57:01+00:00,-1,4608.265,4609.095,zone_reverse,5,0.57,-0.83,0.09,-0.92,-39473.39,3.0
2026-08-28T06:57:02+00:00,2026-08-28T06:57:08+00:00,1,4609.435,4609.875,zone_reverse,6,0.57,0.44,0.09,0.35,-39473.04,6.0
2026-08-28T06:57:16+00:00,2026-08-28T06:57:24+00:00,-1,4610.045,4610.535,zone_reverse,9,0.57,-0.49,0.09,-0.58,-39473.62,8.0
2026-08-28T06:57:25+00:00,2026-08-28T06:57:34+00:00,1,4610.705,4610.255,zone_reverse,5,0.5,-0.45,0.09,-0.54,-39474.16,9.0
2026-08-28T06:57:52+00:00,2026-08-28T06:57:57+00:00,-1,4609.755,4610.545,zone_reverse,9,0.57,-0.79,0.09,-0.88,-39475.04,5.0
2026-08-28T06:57:57+00:00,2026-08-28T06:58:02+00:00,-1,4609.745,4610.485,zone_reverse,10,0.46,-0.74,0.09,-0.83,-39475.87,5.0
2026-08-28T06:58:04+00:00,2026-08-28T06:58:10+00:00,-1,4609.635,4610.245,zone_reverse,11,0.59,-0.61,0.09,-0.7,-39476.57,6.0
2026-08-28T06:58:10+00:00,2026-08-28T06:58:14+00:00,1,4611.125,4610.705,zone_reverse,12,0.53,-0.42,0.09,-0.51,-39477.08,4.0
2026-08-28T06:58:21+00:00,2026-08-28T06:58:30+00:00,1,4610.765,4610.845,zone_reverse,11,0.49,0.08,0.09,-0.01,-39477.09,9.0
2026-08-28T06:58:50+00:00,2026-08-28T06:58:54+00:00,1,4610.985,4610.475,zone_reverse,10,0.56,-0.51,0.09,-0.6,-39477.69,4.0
2026-08-28T06:58:59+00:00,2026-08-28T06:59:02+00:00,-1,4610.385,4610.825,zone_reverse,12,0.53,-0.44,0.09,-0.53,-39478.22,3.0
2026-08-28T07:01:05+00:00,2026-08-28T07:01:18+00:00,-1,4606.655,4606.545,zone_reverse,7,0.58,0.11,0.09,0.02,-39478.2,13.0
2026-08-28T07:01:28+00:00,2026-08-28T07:01:36+00:00,1,4606.395,4607.065,zone_reverse,6,0.38,0.67,0.09,0.58,-39477.62,8.0
2026-08-28T07:01:38+00:00,2026-08-28T07:01:42+00:00,1,4608.545,4608.135,zone_reverse,6,0.47,-0.41,0.09,-0.5,-39478.12,4.0
2026-08-28T07:01:47+00:00,2026-08-28T07:01:56+00:00,-1,4607.665,4607.815,zone_reverse,5,0.44,-0.15,0.09,-0.24,-39478.36,9.0
2026-08-28T07:01:59+00:00,2026-08-28T07:02:08+00:00,1,4608.665,4608.225,zone_reverse,6,0.42,-0.44,0.09,-0.53,-39478.89,9.0
2026-08-28T07:02:20+00:00,2026-08-28T07:02:25+00:00,-1,4607.795,4608.555,zone_reverse,5,0.53,-0.76,0.09,-0.85,-39479.74,5.0
2026-08-28T07:02:26+00:00,2026-08-28T07:02:36+00:00,-1,4607.725,4607.995,zone_reverse,7,0.54,-0.27,0.09,-0.36,-39480.1,10.0
2026-08-28T07:02:47+00:00,2026-08-28T07:02:57+00:00,1,4608.375,4607.445,zone_reverse,5,0.51,-0.93,0.09,-1.02,-39481.12,10.0
2026-08-28T07:02:58+00:00,2026-08-28T07:03:05+00:00,-1,4607.355,4607.955,zone_reverse,7,0.46,-0.6,0.09,-0.69,-39481.81,7.0
2026-08-28T07:03:08+00:00,2026-08-28T07:03:15+00:00,-1,4607.025,4607.875,zone_reverse,7,0.52,-0.85,0.09,-0.94,-39482.75,7.0
2026-08-28T07:03:17+00:00,2026-08-28T07:03:21+00:00,-1,4606.985,4607.265,zone_reverse,5,0.59,-0.28,0.09,-0.37,-39483.12,4.0
2026-08-28T07:03:26+00:00,2026-08-28T07:03:30+00:00,-1,4606.945,4607.195,zone_reverse,11,0.45,-0.25,0.09,-0.34,-39483.46,4.0
2026-08-28T07:03:38+00:00,2026-08-28T07:03:50+00:00,1,4608.225,4608.195,zone_reverse,12,0.44,-0.03,0.09,-0.12,-39483.58,12.0
2026-08-28T07:04:07+00:00,2026-08-28T07:04:09+00:00,-1,4607.235,4608.785,stop,9,0.44,-1.55,0.09,-1.64,-39485.22,2.0
2026-08-28T07:04:14+00:00,2026-08-28T07:04:28+00:00,1,4608.515,4607.005,stop,6,0.58,-1.51,0.09,-1.6,-39486.82,14.0
2026-08-28T07:04:36+00:00,2026-08-28T07:04:41+00:00,-1,4606.785,4607.405,zone_reverse,6,0.52,-0.62,0.09,-0.71,-39487.53,5.0
2026-08-28T07:04:50+00:00,2026-08-28T07:05:03+00:00,-1,4606.725,4607.245,zone_reverse,7,0.57,-0.52,0.09,-0.61,-39488.14,13.0
2026-08-28T07:05:06+00:00,2026-08-28T07:05:15+00:00,-1,4606.605,4607.245,zone_reverse,7,0.57,-0.64,0.09,-0.73,-39488.87,9.0
2026-08-28T07:05:32+00:00,2026-08-28T07:05:37+00:00,-1,4606.435,4606.805,zone_reverse,8,0.41,-0.37,0.09,-0.46,-39489.33,5.0
2026-08-28T07:05:42+00:00,2026-08-28T07:06:01+00:00,-1,4606.105,4605.945,zone_reverse,5,0.57,0.16,0.09,0.07,-39489.26,19.0
2026-08-28T07:06:10+00:00,2026-08-28T07:06:13+00:00,-1,4605.105,4605.435,zone_reverse,8,0.5,-0.33,0.09,-0.42,-39489.68,3.0
2026-08-28T07:06:22+00:00,2026-08-28T07:06:29+00:00,-1,4605.215,4605.665,zone_reverse,9,0.6,-0.45,0.09,-0.54,-39490.22,7.0
2026-08-28T07:06:34+00:00,2026-08-28T07:06:44+00:00,-1,4604.685,4604.755,zone_reverse,6,0.49,-0.07,0.09,-0.16,-39490.38,10.0
2026-08-28T07:06:58+00:00,2026-08-28T07:07:09+00:00,-1,4604.675,4604.295,zone_reverse,10,0.59,0.38,0.09,0.29,-39490.09,11.0
2026-08-28T07:07:16+00:00,2026-08-28T07:07:28+00:00,-1,4603.765,4603.015,zone_reverse,5,0.49,0.75,0.09,0.66,-39489.43,12.0
2026-08-28T07:07:33+00:00,2026-08-28T07:07:38+00:00,1,4603.195,4601.665,stop,5,0.53,-1.53,0.09,-1.62,-39491.05,5.0
2026-08-28T07:07:42+00:00,2026-08-28T07:07:48+00:00,1,4602.475,4601.755,zone_reverse,5,0.52,-0.72,0.09,-0.81,-39491.86,6.0
2026-08-28T07:07:50+00:00,2026-08-28T07:08:00+00:00,-1,4602.075,4602.965,zone_reverse,7,0.59,-0.89,0.09,-0.98,-39492.84,10.0
2026-08-28T07:08:13+00:00,2026-08-28T07:08:21+00:00,-1,4602.205,4602.375,zone_reverse,6,0.45,-0.17,0.09,-0.26,-39493.1,8.0
2026-08-28T07:08:32+00:00,2026-08-28T07:08:41+00:00,-1,4601.455,4601.345,zone_reverse,8,0.48,0.11,0.09,0.02,-39493.08,9.0
2026-08-28T07:08:47+00:00,2026-08-28T07:09:03+00:00,-1,4601.095,4601.745,zone_reverse,5,0.53,-0.65,0.09,-0.74,-39493.82,16.0
2026-08-28T07:09:05+00:00,2026-08-28T07:09:10+00:00,1,4602.115,4600.485,stop,7,0.47,-1.63,0.09,-1.72,-39495.54,5.0
2026-08-28T07:09:13+00:00,2026-08-28T07:09:17+00:00,-1,4599.975,4600.035,zone_reverse,5,0.6,-0.06,0.09,-0.15,-39495.69,4.0
2026-08-28T07:09:22+00:00,2026-08-28T07:09:29+00:00,-1,4599.205,4599.675,zone_reverse,5,0.58,-0.47,0.09,-0.56,-39496.25,7.0
2026-08-28T07:09:39+00:00,2026-08-28T07:09:47+00:00,-1,4600.325,4601.265,zone_reverse,9,0.51,-0.94,0.09,-1.03,-39497.28,8.0
2026-08-28T07:10:02+00:00,2026-08-28T07:10:15+00:00,-1,4600.205,4601.775,stop,6,0.53,-1.57,0.09,-1.66,-39498.94,13.0
2026-08-28T07:10:18+00:00,2026-08-28T07:10:20+00:00,-1,4599.905,4600.695,zone_reverse,5,0.54,-0.79,0.09,-0.88,-39499.82,2.0
2026-08-28T07:10:21+00:00,2026-08-28T07:10:31+00:00,-1,4599.895,4599.825,zone_reverse,5,0.55,0.07,0.09,-0.02,-39499.84,10.0
2026-08-28T07:10:42+00:00,2026-08-28T07:10:49+00:00,-1,4597.535,4597.485,zone_reverse,5,0.51,0.05,0.09,-0.04,-39499.88,7.0
2026-08-28T07:10:52+00:00,2026-08-28T07:10:55+00:00,-1,4596.955,4597.395,zone_reverse,5,0.44,-0.44,0.09,-0.53,-39500.41,3.0
2026-08-28T07:11:02+00:00,2026-08-28T07:11:04+00:00,1,4597.945,4597.395,zone_reverse,8,0.48,-0.55,0.09,-0.64,-39501.05,2.0
2026-08-28T07:11:05+00:00,2026-08-28T07:11:15+00:00,-1,4597.305,4598.165,zone_reverse,5,0.54,-0.86,0.09,-0.95,-39502.0,10.0
2026-08-28T07:11:19+00:00,2026-08-28T07:11:29+00:00,1,4598.285,4597.695,zone_reverse,9,0.56,-0.59,0.09,-0.68,-39502.68,10.0
2026-08-28T07:11:31+00:00,2026-08-28T07:11:35+00:00,-1,4597.415,4597.925,zone_reverse,9,0.49,-0.51,0.09,-0.6,-39503.28,4.0
2026-08-28T07:11:43+00:00,2026-08-28T07:11:51+00:00,1,4598.585,4598.395,zone_reverse,8,0.57,-0.19,0.09,-0.28,-39503.56,8.0
2026-08-28T07:12:04+00:00,2026-08-28T07:12:11+00:00,-1,4599.225,4600.755,stop,6,0.51,-1.53,0.09,-1.62,-39505.18,7.0
2026-08-28T07:12:18+00:00,2026-08-28T07:12:26+00:00,1,4600.215,4599.625,zone_reverse,5,0.43,-0.59,0.09,-0.68,-39505.86,8.0
2026-08-28T07:12:29+00:00,2026-08-28T07:12:36+00:00,-1,4599.275,4599.805,zone_reverse,6,0.56,-0.53,0.09,-0.62,-39506.48,7.0
2026-08-28T07:12:44+00:00,2026-08-28T07:12:53+00:00,-1,4599.065,4600.565,stop,7,0.57,-1.5,0.09,-1.59,-39508.07,9.0
2026-08-28T07:13:05+00:00,2026-08-28T07:13:16+00:00,1,4601.015,4600.535,zone_reverse,6,0.57,-0.48,0.09,-0.57,-39508.64,11.0
2026-08-28T07:13:19+00:00,2026-08-28T07:13:28+00:00,1,4601.145,4601.035,zone_reverse,7,0.53,-0.11,0.09,-0.2,-39508.84,9.0
2026-08-28T07:13:32+00:00,2026-08-28T07:13:46+00:00,-1,4600.575,4602.175,stop,6,0.51,-1.6,0.09,-1.69,-39510.53,14.0
2026-08-28T07:13:58+00:00,2026-08-28T07:14:07+00:00,1,4602.855,4602.975,zone_reverse,6,0.57,0.12,0.09,0.03,-39510.5,9.0
2026-08-28T07:14:22+00:00,2026-08-28T07:14:32+00:00,-1,4602.725,4603.155,zone_reverse,5,0.54,-0.43,0.09,-0.52,-39511.02,10.0
2026-08-28T07:14:33+00:00,2026-08-28T07:14:47+00:00,1,4602.835,4601.245,stop,7,0.48,-1.59,0.09,-1.68,-39512.7,14.0
2026-08-28T07:14:58+00:00,2026-08-28T07:15:01+00:00,-1,4600.595,4601.025,zone_reverse,6,0.51,-0.43,0.09,-0.52,-39513.22,3.0
2026-08-28T07:15:05+00:00,2026-08-28T07:15:12+00:00,1,4601.305,4600.905,zone_reverse,7,0.48,-0.4,0.09,-0.49,-39513.71,7.0
2026-08-28T07:15:14+00:00,2026-08-28T07:15:20+00:00,1,4601.675,4600.835,zone_reverse,7,0.54,-0.84,0.09,-0.93,-39514.64,6.0
2026-08-28T07:15:27+00:00,2026-08-28T07:15:35+00:00,1,4601.925,4601.415,zone_reverse,8,0.52,-0.51,0.09,-0.6,-39515.24,8.0
2026-08-28T07:15:58+00:00,2026-08-28T07:16:03+00:00,-1,4599.905,4600.415,zone_reverse,6,0.57,-0.51,0.09,-0.6,-39515.84,5.0
2026-08-28T07:16:09+00:00,2026-08-28T07:16:16+00:00,-1,4599.985,4601.535,stop,11,0.55,-1.55,0.09,-1.64,-39517.48,7.0
2026-08-28T07:16:17+00:00,2026-08-28T07:16:21+00:00,1,4601.735,4601.425,zone_reverse,5,0.57,-0.31,0.09,-0.4,-39517.88,4.0
2026-08-28T07:16:24+00:00,2026-08-28T07:16:39+00:00,1,4602.625,4601.905,zone_reverse,5,0.45,-0.72,0.09,-0.81,-39518.69,15.0
2026-08-28T07:16:41+00:00,2026-08-28T07:16:51+00:00,-1,4600.935,4601.565,zone_reverse,7,0.5,-0.63,0.09,-0.72,-39519.41,10.0
2026-08-28T07:17:12+00:00,2026-08-28T07:17:16+00:00,-1,4601.095,4602.625,stop,6,0.54,-1.53,0.09,-1.62,-39521.03,4.0
2026-08-28T07:17:37+00:00,2026-08-28T07:17:51+00:00,1,4603.915,4604.345,zone_reverse,11,0.56,0.43,0.09,0.34,-39520.69,14.0
2026-08-28T07:18:09+00:00,2026-08-28T07:18:16+00:00,-1,4602.775,4603.155,zone_reverse,10,0.54,-0.38,0.09,-0.47,-39521.16,7.0
2026-08-28T07:18:23+00:00,2026-08-28T07:18:28+00:00,1,4603.995,4603.815,zone_reverse,11,0.57,-0.18,0.09,-0.27,-39521.43,5.0
2026-08-28T07:18:32+00:00,2026-08-28T07:18:38+00:00,-1,4603.695,4605.245,stop,6,0.48,-1.55,0.09,-1.64,-39523.07,6.0
2026-08-28T07:18:44+00:00,2026-08-28T07:18:48+00:00,1,4605.205,4604.765,zone_reverse,5,0.52,-0.44,0.09,-0.53,-39523.6,4.0
2026-08-28T07:18:57+00:00,2026-08-28T07:19:04+00:00,1,4605.355,4604.985,zone_reverse,6,0.57,-0.37,0.09,-0.46,-39524.06,7.0
2026-08-28T07:19:06+00:00,2026-08-28T07:19:17+00:00,1,4605.535,4605.715,zone_reverse,5,0.46,0.18,0.09,0.09,-39523.97,11.0
2026-08-28T07:19:25+00:00,2026-08-28T07:19:41+00:00,-1,4605.895,4606.215,zone_reverse,5,0.55,-0.32,0.09,-0.41,-39524.38,16.0
2026-08-28T07:19:44+00:00,2026-08-28T07:20:01+00:00,-1,4605.485,4606.305,zone_reverse,5,0.53,-0.82,0.09,-0.91,-39525.29,17.0
2026-08-28T07:20:21+00:00,2026-08-28T07:20:27+00:00,-1,4606.345,4607.855,stop,6,0.5,-1.51,0.09,-1.6,-39526.89,6.0
2026-08-28T07:20:33+00:00,2026-08-28T07:20:42+00:00,-1,4607.405,4608.255,zone_reverse,5,0.58,-0.85,0.09,-0.94,-39527.83,9.0
2026-08-28T07:20:43+00:00,2026-08-28T07:20:53+00:00,1,4608.545,4607.615,zone_reverse,6,0.51,-0.93,0.09,-1.02,-39528.85,10.0
2026-08-28T07:21:00+00:00,2026-08-28T07:21:06+00:00,-1,4607.495,4607.905,zone_reverse,10,0.54,-0.41,0.09,-0.5,-39529.35,6.0
2026-08-28T07:21:09+00:00,2026-08-28T07:21:19+00:00,1,4608.255,4608.295,zone_reverse,8,0.49,0.04,0.09,-0.05,-39529.4,10.0
2026-08-28T07:21:30+00:00,2026-08-28T07:21:37+00:00,-1,4608.175,4608.725,zone_reverse,6,0.58,-0.55,0.09,-0.64,-39530.04,7.0
2026-08-28T07:21:43+00:00,2026-08-28T07:22:00+00:00,1,4608.415,4607.655,zone_reverse,6,0.56,-0.76,0.09,-0.85,-39530.89,17.0
2026-08-28T07:22:08+00:00,2026-08-28T07:22:10+00:00,-1,4607.665,4608.265,zone_reverse,5,0.58,-0.6,0.09,-0.69,-39531.58,2.0
2026-08-28T07:22:11+00:00,2026-08-28T07:22:20+00:00,1,4608.575,4608.365,zone_reverse,7,0.49,-0.21,0.09,-0.3,-39531.88,9.0
2026-08-28T07:22:23+00:00,2026-08-28T07:22:27+00:00,1,4609.325,4608.655,zone_reverse,7,0.54,-0.67,0.09,-0.76,-39532.64,4.0
2026-08-28T07:22:29+00:00,2026-08-28T07:22:39+00:00,1,4609.265,4609.165,zone_reverse,8,0.49,-0.1,0.09,-0.19,-39532.83,10.0
2026-08-28T07:22:51+00:00,2026-08-28T07:22:54+00:00,1,4610.545,4609.535,zone_reverse,5,0.56,-1.01,0.09,-1.1,-39533.93,3.0
2026-08-28T07:22:56+00:00,2026-08-28T07:23:07+00:00,-1,4609.085,4609.875,zone_reverse,8,0.55,-0.79,0.09,-0.88,-39534.81,11.0
2026-08-28T07:23:07+00:00,2026-08-28T07:23:19+00:00,-1,4609.195,4610.055,zone_reverse,5,0.56,-0.86,0.09,-0.95,-39535.76,12.0
2026-08-28T07:23:20+00:00,2026-08-28T07:23:24+00:00,-1,4609.295,4609.965,zone_reverse,9,0.58,-0.67,0.09,-0.76,-39536.52,4.0
2026-08-28T07:23:30+00:00,2026-08-28T07:23:39+00:00,-1,4609.165,4609.845,zone_reverse,7,0.57,-0.68,0.09,-0.77,-39537.29,9.0
2026-08-28T07:23:44+00:00,2026-08-28T07:23:55+00:00,-1,4609.085,4608.755,zone_reverse,7,0.38,0.33,0.09,0.24,-39537.05,11.0
2026-08-28T07:25:03+00:00,2026-08-28T07:25:09+00:00,-1,4607.085,4608.635,stop,6,0.59,-1.55,0.09,-1.64,-39538.69,6.0
2026-08-28T07:27:16+00:00,2026-08-28T07:27:41+00:00,-1,4608.495,4608.535,zone_reverse,9,0.59,-0.04,0.09,-0.13,-39538.82,25.0
2026-08-28T07:29:56+00:00,2026-08-28T07:30:02+00:00,-1,4606.795,4607.825,zone_reverse,8,0.57,-1.03,0.09,-1.12,-39539.94,6.0
2026-08-28T07:30:19+00:00,2026-08-28T07:30:37+00:00,-1,4606.895,4608.575,stop,5,0.59,-1.68,0.09,-1.77,-39541.71,18.0
2026-08-28T07:30:39+00:00,2026-08-28T07:30:44+00:00,1,4608.595,4608.165,zone_reverse,7,0.47,-0.43,0.09,-0.52,-39542.23,5.0
2026-08-28T07:31:02+00:00,2026-08-28T07:31:07+00:00,1,4609.645,4609.285,zone_reverse,5,0.3,-0.36,0.09,-0.45,-39542.68,5.0
2026-08-28T07:31:41+00:00,2026-08-28T07:31:51+00:00,1,4609.985,4609.895,zone_reverse,7,0.49,-0.09,0.09,-0.18,-39542.86,10.0
2026-08-28T07:32:16+00:00,2026-08-28T07:32:24+00:00,1,4609.935,4609.445,zone_reverse,14,0.55,-0.49,0.09,-0.58,-39543.44,8.0
2026-08-28T07:33:20+00:00,2026-08-28T07:33:43+00:00,1,4610.205,4610.825,zone_reverse,18,0.54,0.62,0.09,0.53,-39542.91,23.0
2026-08-28T07:34:00+00:00,2026-08-28T07:34:05+00:00,1,4612.235,4611.415,zone_reverse,5,0.59,-0.82,0.09,-0.91,-39543.82,5.0
2026-08-28T07:34:23+00:00,2026-08-28T07:34:44+00:00,1,4612.215,4611.375,zone_reverse,9,0.52,-0.84,0.09,-0.93,-39544.75,21.0
2026-08-28T07:34:54+00:00,2026-08-28T07:35:05+00:00,-1,4611.035,4612.725,stop,11,0.55,-1.69,0.09,-1.78,-39546.53,11.0
2026-08-28T07:35:12+00:00,2026-08-28T07:35:31+00:00,-1,4610.965,4611.885,zone_reverse,9,0.49,-0.92,0.09,-1.01,-39547.54,19.0
2026-08-28T07:35:43+00:00,2026-08-28T07:35:57+00:00,1,4612.215,4611.985,zone_reverse,8,0.59,-0.23,0.09,-0.32,-39547.86,14.0
2026-08-28T07:36:12+00:00,2026-08-28T07:36:15+00:00,1,4614.545,4613.905,zone_reverse,5,0.58,-0.64,0.09,-0.73,-39548.59,3.0
2026-08-28T07:36:21+00:00,2026-08-28T07:36:27+00:00,1,4614.545,4613.885,zone_reverse,12,0.59,-0.66,0.09,-0.75,-39549.34,6.0
2026-08-28T07:36:53+00:00,2026-08-28T07:37:13+00:00,1,4613.785,4613.375,zone_reverse,5,0.56,-0.41,0.09,-0.5,-39549.84,20.0
2026-08-28T07:37:18+00:00,2026-08-28T07:37:29+00:00,-1,4613.275,4613.655,zone_reverse,7,0.56,-0.38,0.09,-0.47,-39550.31,11.0
2026-08-28T07:37:40+00:00,2026-08-28T07:37:46+00:00,1,4614.215,4612.485,stop,7,0.57,-1.73,0.09,-1.82,-39552.13,6.0
2026-08-28T07:38:12+00:00,2026-08-28T07:38:30+00:00,1,4613.355,4612.175,zone_reverse,5,0.52,-1.18,0.09,-1.27,-39553.4,18.0
2026-08-28T07:38:35+00:00,2026-08-28T07:38:44+00:00,-1,4612.015,4611.955,zone_reverse,6,0.58,0.06,0.09,-0.03,-39553.43,9.0
2026-08-28T07:39:14+00:00,2026-08-28T07:39:21+00:00,-1,4610.565,4611.215,zone_reverse,6,0.55,-0.65,0.09,-0.74,-39554.17,7.0
2026-08-28T07:39:26+00:00,2026-08-28T07:39:31+00:00,-1,4610.345,4610.095,zone_reverse,8,0.59,0.25,0.09,0.16,-39554.01,5.0
2026-08-28T07:39:43+00:00,2026-08-28T07:39:56+00:00,1,4610.595,4609.645,zone_reverse,5,0.51,-0.95,0.09,-1.04,-39555.05,13.0
2026-08-28T07:40:17+00:00,2026-08-28T07:40:34+00:00,1,4610.965,4609.835,zone_reverse,5,0.59,-1.13,0.09,-1.22,-39556.27,17.0
2026-08-28T07:40:36+00:00,2026-08-28T07:40:51+00:00,-1,4609.505,4610.005,zone_reverse,6,0.58,-0.5,0.09,-0.59,-39556.86,15.0
2026-08-28T07:40:57+00:00,2026-08-28T07:41:01+00:00,-1,4609.565,4610.085,zone_reverse,6,0.4,-0.52,0.09,-0.61,-39557.47,4.0
2026-08-28T07:41:04+00:00,2026-08-28T07:41:14+00:00,-1,4609.245,4609.895,zone_reverse,5,0.53,-0.65,0.09,-0.74,-39558.21,10.0
2026-08-28T07:42:10+00:00,2026-08-28T07:42:20+00:00,-1,4608.405,4608.975,zone_reverse,10,0.5,-0.57,0.09,-0.66,-39558.87,10.0
2026-08-28T07:42:25+00:00,2026-08-28T07:42:40+00:00,1,4609.225,4608.465,zone_reverse,11,0.44,-0.76,0.09,-0.85,-39559.72,15.0
2026-08-28T07:43:07+00:00,2026-08-28T07:43:10+00:00,1,4609.605,4609.275,zone_reverse,5,0.38,-0.33,0.09,-0.42,-39560.14,3.0
2026-08-28T07:44:10+00:00,2026-08-28T07:44:38+00:00,1,4609.885,4609.275,zone_reverse,9,0.57,-0.61,0.09,-0.7,-39560.84,28.0
2026-08-28T07:45:05+00:00,2026-08-28T07:45:13+00:00,-1,4608.725,4610.315,stop,5,0.53,-1.59,0.09,-1.68,-39562.52,8.0
2026-08-28T07:45:26+00:00,2026-08-28T07:45:37+00:00,1,4610.415,4608.825,stop,8,0.59,-1.59,0.09,-1.68,-39564.2,11.0
2026-08-28T07:45:45+00:00,2026-08-28T07:45:58+00:00,-1,4608.085,4609.675,stop,6,0.59,-1.59,0.09,-1.68,-39565.88,13.0
2026-08-28T07:46:19+00:00,2026-08-28T07:46:34+00:00,-1,4608.905,4609.765,zone_reverse,6,0.53,-0.86,0.09,-0.95,-39566.83,15.0
2026-08-28T07:46:56+00:00,2026-08-28T07:47:19+00:00,-1,4608.805,4608.195,zone_reverse,8,0.58,0.61,0.09,0.52,-39566.31,23.0
2026-08-28T07:47:52+00:00,2026-08-28T07:47:57+00:00,-1,4607.865,4609.445,stop,6,0.57,-1.58,0.09,-1.67,-39567.98,5.0
2026-08-28T07:48:29+00:00,2026-08-28T07:48:41+00:00,-1,4608.615,4610.375,stop,7,0.56,-1.76,0.09,-1.85,-39569.83,12.0
2026-08-28T07:49:10+00:00,2026-08-28T07:49:29+00:00,-1,4609.715,4611.385,stop,8,0.48,-1.67,0.09,-1.76,-39571.59,19.0
2026-08-28T07:50:52+00:00,2026-08-28T07:51:19+00:00,1,4611.375,4610.565,zone_reverse,10,0.55,-0.81,0.09,-0.9,-39572.49,27.0
2026-08-28T07:51:26+00:00,2026-08-28T07:51:44+00:00,-1,4610.415,4610.415,zone_reverse,5,0.56,-0.0,0.09,-0.09,-39572.58,18.0
2026-08-28T07:52:00+00:00,2026-08-28T07:52:35+00:00,1,4611.115,4610.465,zone_reverse,5,0.59,-0.65,0.09,-0.74,-39573.32,35.0
2026-08-28T07:53:29+00:00,2026-08-28T07:53:43+00:00,1,4611.795,4611.425,zone_reverse,9,0.55,-0.37,0.09,-0.46,-39573.78,14.0
2026-08-28T07:54:19+00:00,2026-08-28T07:54:26+00:00,1,4611.235,4611.165,zone_reverse,5,0.57,-0.07,0.09,-0.16,-39573.94,7.0
2026-08-28T07:54:40+00:00,2026-08-28T07:54:46+00:00,-1,4611.185,4611.895,zone_reverse,9,0.32,-0.71,0.09,-0.8,-39574.74,6.0
2026-08-28T07:55:19+00:00,2026-08-28T07:55:30+00:00,-1,4612.025,4612.695,zone_reverse,6,0.53,-0.67,0.09,-0.76,-39575.5,11.0
2026-08-28T07:55:43+00:00,2026-08-28T07:56:07+00:00,-1,4611.895,4613.005,zone_reverse,6,0.56,-1.11,0.09,-1.2,-39576.7,24.0
2026-08-28T07:56:32+00:00,2026-08-28T07:56:45+00:00,-1,4611.395,4612.765,zone_reverse,6,0.58,-1.37,0.09,-1.46,-39578.16,13.0
2026-08-28T07:56:47+00:00,2026-08-28T07:57:07+00:00,1,4613.245,4611.745,stop,5,0.58,-1.5,0.09,-1.59,-39579.75,20.0
2026-08-28T07:57:32+00:00,2026-08-28T07:57:40+00:00,-1,4609.905,4610.205,zone_reverse,5,0.53,-0.3,0.09,-0.39,-39580.14,8.0
