session,date,year,dt,exit_dt,side,R,rpct,entry,spread,gross,cost,net,Rmult,exit,entry_hour
NY,2018-03-07 00:00:00+00:00,2018,2018-03-07 19:45:00+00:00,2018-03-07 22:00:00+00:00,-1,9.720000000000027,0.7315180451309151,1322.39,0.35,-2.729999999999791,0.44,-3.1699999999997908,-0.3261316872427759,time,19
ASIA,2018-03-08 00:00:00+00:00,2018,2018-03-08 07:01:00+00:00,2018-03-08 12:41:00+00:00,1,4.490000000000009,0.3383906659946591,1328.16,0.33,-4.490000000000009,0.42000000000000004,-4.910000000000009,-1.0935412026726057,sl,7
LON,2018-03-08 00:00:00+00:00,2018,2018-03-08 14:35:00+00:00,2018-03-08 15:58:00+00:00,-1,5.0,0.377018168832305,1322.86,0.36,3.75,0.45,3.3,0.6599999999999999,tp,14
LON,2018-03-09 00:00:00+00:00,2018,2018-03-09 13:10:00+00:00,2018-03-09 13:24:00+00:00,-1,2.980000000000018,0.2259059834383637,1317.83,0.345,2.2350000000000136,0.435,1.8000000000000136,0.6040268456375848,tp,13
ASIA,2018-03-12 00:00:00+00:00,2018,2018-03-12 08:27:00+00:00,2018-03-12 09:45:00+00:00,-1,2.939999999999827,0.22224723366867896,1320.75,0.33,2.2049999999998704,0.42000000000000004,1.7849999999998705,0.6071428571428488,tp,8
NY,2018-03-12 00:00:00+00:00,2018,2018-03-12 17:20:00+00:00,2018-03-12 18:35:00+00:00,1,3.660000000000082,0.27768549519110614,1319.88,0.34,2.7450000000000614,0.43000000000000005,2.3150000000000612,0.6325136612021883,tp,17
ASIA,2018-03-13 00:00:00+00:00,2018,2018-03-13 07:39:00+00:00,2018-03-13 12:42:00+00:00,-1,7.039999999999964,0.5324404535500193,1318.2,0.33,-7.039999999999964,0.42000000000000004,-7.4599999999999635,-1.0596590909090913,sl,7
LON,2018-03-13 00:00:00+00:00,2018,2018-03-13 13:00:00+00:00,2018-03-13 14:05:00+00:00,1,3.0699999999999363,0.23286097110306112,1324.83,0.345,2.3024999999999523,0.435,1.8674999999999522,0.6083061889250785,tp,13
NY,2018-03-13 00:00:00+00:00,2018,2018-03-13 17:01:00+00:00,2018-03-13 22:59:00+00:00,1,8.960000000000036,0.676299914858674,1327.78,0.34,-1.8199999999999363,0.43000000000000005,-2.2499999999999365,-0.25111607142856335,time,17
ASIA,2018-03-14 00:00:00+00:00,2018,2018-03-14 08:15:00+00:00,2018-03-14 15:59:00+00:00,-1,5.990000000000009,0.45134973538774137,1323.38,0.33,-1.1499999999998636,0.42000000000000004,-1.5699999999998635,-0.2621035058430486,time,8
LON,2018-03-14 00:00:00+00:00,2018,2018-03-14 13:17:00+00:00,2018-03-14 19:59:00+00:00,-1,3.009999999999991,0.22715853054240706,1323.23,0.345,-1.8399999999999181,0.435,-2.274999999999918,-0.7558139534883472,time,13
NY,2018-03-14 00:00:00+00:00,2018,2018-03-14 18:55:00+00:00,2018-03-14 22:59:00+00:00,1,4.230000000000018,0.3195472250005302,1325.79,0.345,-2.25,0.435,-2.685,-0.6347517730496427,time,18
ASIA,2018-03-15 00:00:00+00:00,2018,2018-03-15 07:08:00+00:00,2018-03-15 09:01:00+00:00,-1,2.8999999999998636,0.2186147027056671,1324.66,0.33,2.1749999999998977,0.42000000000000004,1.7549999999998978,0.6051724137930966,tp,7
LON,2018-03-15 00:00:00+00:00,2018,2018-03-15 13:00:00+00:00,2018-03-15 15:45:00+00:00,-1,3.839999999999918,0.2901614342860986,1319.28,0.345,2.8799999999999386,0.435,2.4449999999999386,0.6367187499999976,tp,13
NY,2018-03-15 00:00:00+00:00,2018,2018-03-15 18:55:00+00:00,2018-03-15 22:59:00+00:00,-1,4.6099999999999,0.3498280660189734,1315.49,0.345,-0.6600000000000819,0.435,-1.095000000000082,-0.23752711496748496,time,18
ASIA,2018-03-16 00:00:00+00:00,2018,2018-03-16 07:05:00+00:00,2018-03-16 09:34:00+00:00,1,3.75,0.28494432092987587,1317.55,0.33,2.8125,0.42000000000000004,2.3925,0.638,tp,7
LON,2018-03-16 00:00:00+00:00,2018,2018-03-16 13:12:00+00:00,2018-03-16 13:47:00+00:00,-1,4.649999999999864,0.3524444549433768,1316.67,0.345,3.4874999999998977,0.435,3.0524999999998976,0.6564516129032231,tp,13
ASIA,2018-03-19 00:00:00+00:00,2018,2018-03-19 08:09:00+00:00,2018-03-19 12:16:00+00:00,-1,4.5,0.3431218368455666,1308.53,0.33,-4.5,0.42000000000000004,-4.92,-1.0933333333333333,sl,8
LON,2018-03-19 00:00:00+00:00,2018,2018-03-19 13:28:00+00:00,2018-03-19 15:43:00+00:00,1,4.630000000000109,0.35328940285164134,1313.07,0.345,3.472500000000082,0.435,3.037500000000082,0.6560475161987063,tp,13
ASIA,2018-03-20 00:00:00+00:00,2018,2018-03-20 08:01:00+00:00,2018-03-20 10:06:00+00:00,-1,2.759999999999991,0.20971466458285867,1314.41,0.33,2.069999999999993,0.42000000000000004,1.6499999999999932,0.5978260869565213,tp,8
LON,2018-03-20 00:00:00+00:00,2018,2018-03-20 13:03:00+00:00,2018-03-20 14:22:00+00:00,-1,4.680000000000064,0.35618829209084385,1311.43,0.345,3.5100000000000477,0.435,3.0750000000000477,0.6570512820512833,tp,13
ASIA,2018-03-21 00:00:00+00:00,2018,2018-03-21 07:02:00+00:00,2018-03-21 12:51:00+00:00,1,4.660000000000082,0.35497141100544033,1314.53,0.33,3.4950000000000614,0.42000000000000004,3.0750000000000615,0.6598712446351948,tp,7
LON,2018-03-21 00:00:00+00:00,2018,2018-03-21 13:00:00+00:00,2018-03-21 13:22:00+00:00,1,3.9500000000000455,0.30012618976607014,1318.71,0.345,2.962500000000034,0.435,2.527500000000034,0.6398734177215203,tp,13
NY,2018-03-21 00:00:00+00:00,2018,2018-03-21 18:17:00+00:00,2018-03-21 19:07:00+00:00,1,8.36999999999989,0.6329937199762753,1327.04,0.345,6.277499999999918,0.435,5.8424999999999185,0.6980286738351248,tp,18
LON,2018-03-22 00:00:00+00:00,2018,2018-03-22 15:34:00+00:00,2018-03-22 19:59:00+00:00,-1,6.039999999999964,0.4539039383456141,1327.78,0.355,-0.5499999999999545,0.445,-0.9949999999999546,-0.16473509933774183,time,15
NY,2018-03-22 00:00:00+00:00,2018,2018-03-22 17:07:00+00:00,2018-03-22 22:59:00+00:00,-1,6.900000000000091,0.5191948955115638,1325.53,0.34,-5.339999999999918,0.43000000000000005,-5.769999999999918,-0.8362318840579481,time,17
ASIA,2018-03-23 00:00:00+00:00,2018,2018-03-23 07:00:00+00:00,2018-03-23 13:12:00+00:00,1,7.349999999999909,0.5496112653110602,1342.58,0.33,5.512499999999932,0.42000000000000004,5.092499999999932,0.6928571428571422,tp,7
LON,2018-03-23 00:00:00+00:00,2018,2018-03-23 13:00:00+00:00,2018-03-23 14:06:00+00:00,1,4.6400000000001,0.3459166048245551,1346.42,0.345,3.480000000000075,0.435,3.045000000000075,0.656250000000002,tp,13
ASIA,2018-03-26 00:00:00+00:00,2018,2018-03-26 07:00:00+00:00,2018-03-26 09:19:00+00:00,-1,4.460000000000036,0.3310149231736574,1344.38,0.33,-4.460000000000036,0.42000000000000004,-4.880000000000036,-1.094170403587443,sl,7
LON,2018-03-26 00:00:00+00:00,2018,2018-03-26 13:28:00+00:00,2018-03-26 14:15:00+00:00,1,5.539999999999964,0.41120926773649585,1350.08,0.345,4.154999999999973,0.435,3.7199999999999727,0.6714801444043316,tp,13
ASIA,2018-03-27 00:00:00+00:00,2018,2018-03-27 07:00:00+00:00,2018-03-27 08:53:00+00:00,1,4.349999999999909,0.32152037499869207,1355.5,0.33,-4.349999999999909,0.42000000000000004,-4.769999999999909,-1.096551724137933,sl,7
LON,2018-03-27 00:00:00+00:00,2018,2018-03-27 13:00:00+00:00,2018-03-27 19:59:00+00:00,-1,11.740000000000009,0.8693378326297102,1342.64,0.345,-1.75,0.435,-2.185,-0.1861158432708687,time,13
ASIA,2018-03-28 00:00:00+00:00,2018,2018-03-28 07:00:00+00:00,2018-03-28 10:55:00+00:00,-1,5.060000000000173,0.3761590493633303,1341.4,0.33,3.7950000000001296,0.42000000000000004,3.3750000000001297,0.6669960474308329,tp,7
LON,2018-03-28 00:00:00+00:00,2018,2018-03-28 13:00:00+00:00,2018-03-28 14:30:00+00:00,-1,6.539999999999964,0.4880963208582985,1335.0,0.345,4.904999999999973,0.435,4.469999999999973,0.6834862385321098,tp,13
NY,2018-03-28 00:00:00+00:00,2018,2018-03-28 17:29:00+00:00,2018-03-28 22:59:00+00:00,-1,10.480000000000018,0.7876971180563889,1325.58,0.34,-0.5600000000001728,0.43000000000000005,-0.9900000000001729,-0.09446564885497816,time,17
ASIA,2018-03-29 00:00:00+00:00,2018,2018-03-29 07:00:00+00:00,2018-03-29 15:59:00+00:00,-1,3.5599999999999454,0.2682442678014597,1323.22,0.33,0.7599999999999909,0.42000000000000004,0.33999999999999087,0.09550561797752699,time,7
LON,2018-03-29 00:00:00+00:00,2018,2018-03-29 13:21:00+00:00,2018-03-29 19:59:00+00:00,-1,3.6000000000001364,0.27181405301306283,1322.64,0.345,-3.6000000000001364,0.435,-4.035000000000136,-1.1208333333333287,sl,13
NY,2018-03-29 00:00:00+00:00,2018,2018-03-29 19:38:00+00:00,2018-03-29 20:59:00+00:00,1,3.9699999999998,0.30009760731369867,1325.2,0.35,-0.10000000000013642,0.44,-0.5400000000001364,-0.13602015113354246,time,19
ASIA,2018-04-02 00:00:00+00:00,2018,2018-04-02 07:00:00+00:00,2018-04-02 11:40:00+00:00,1,4.519999999999982,0.3401723490723971,1330.73,0.33,3.3899999999999864,0.42000000000000004,2.9699999999999864,0.6570796460176987,tp,7
LON,2018-04-02 00:00:00+00:00,2018,2018-04-02 13:00:00+00:00,2018-04-02 15:12:00+00:00,1,4.560000000000173,0.3423818156412706,1334.93,0.345,3.4200000000001296,0.435,2.9850000000001295,0.6546052631578984,tp,13
NY,2018-04-02 00:00:00+00:00,2018,2018-04-02 17:18:00+00:00,2018-04-02 22:59:00+00:00,1,7.630000000000109,0.5708198109636388,1340.93,0.34,-0.7699999999999818,0.43000000000000005,-1.199999999999982,-0.15727391874180405,time,17
ASIA,2018-04-03 00:00:00+00:00,2018,2018-04-03 08:08:00+00:00,2018-04-03 14:12:00+00:00,-1,5.2000000000000455,0.38834798385783814,1336.97,0.33,3.900000000000034,0.42000000000000004,3.480000000000034,0.66923076923077,tp,8
LON,2018-04-03 00:00:00+00:00,2018,2018-04-03 13:15:00+00:00,2018-04-03 14:43:00+00:00,-1,5.029999999999973,0.3760338407530804,1335.49,0.345,3.7724999999999795,0.435,3.3374999999999795,0.66351888667992,tp,13
ASIA,2018-04-04 00:00:00+00:00,2018,2018-04-04 07:10:00+00:00,2018-04-04 07:52:00+00:00,1,4.339999999999918,0.3253927424172745,1335.88,0.33,3.2549999999999386,0.42000000000000004,2.8349999999999387,0.6532258064516111,tp,7
LON,2018-04-04 00:00:00+00:00,2018,2018-04-04 13:00:00+00:00,2018-04-04 15:57:00+00:00,1,12.879999999999882,0.9599182459690053,1347.26,0.345,-12.879999999999882,0.435,-13.314999999999882,-1.0337732919254663,sl,13
NY,2018-04-04 00:00:00+00:00,2018,2018-04-04 18:18:00+00:00,2018-04-04 22:59:00+00:00,-1,13.490000000000009,1.0076988929972002,1333.77,0.345,-0.4600000000000364,0.435,-0.8950000000000364,-0.06634544106746003,time,18
ASIA,2018-04-05 00:00:00+00:00,2018,2018-04-05 07:00:00+00:00,2018-04-05 15:59:00+00:00,-1,5.910000000000082,0.4442848968757307,1324.96,0.33,-0.12999999999988177,0.42000000000000004,-0.5499999999998818,-0.0930626057529398,time,7
LON,2018-04-05 00:00:00+00:00,2018,2018-04-05 13:18:00+00:00,2018-04-05 19:59:00+00:00,-1,6.230000000000018,0.4693964561145218,1324.14,0.345,-2.3999999999998636,0.435,-2.8349999999998636,-0.4550561797752577,time,13
ASIA,2018-04-06 00:00:00+00:00,2018,2018-04-06 07:00:00+00:00,2018-04-06 12:30:00+00:00,-1,6.630000000000109,0.49843344714801996,1323.88,0.33,-6.630000000000109,0.42000000000000004,-7.050000000000109,-1.0633484162895916,sl,7
LON,2018-04-06 00:00:00+00:00,2018,2018-04-06 13:00:00+00:00,2018-04-06 13:24:00+00:00,1,6.2999999999999545,0.47577206289102175,1328.05,0.345,4.724999999999966,0.435,4.289999999999966,0.6809523809523805,tp,13
ASIA,2018-04-09 00:00:00+00:00,2018,2018-04-09 07:02:00+00:00,2018-04-09 12:22:00+00:00,-1,3.6800000000000637,0.2762491537158937,1329.1,0.33,-3.6800000000000637,0.42000000000000004,-4.100000000000064,-1.1141304347826066,sl,7
LON,2018-04-09 00:00:00+00:00,2018,2018-04-09 13:00:00+00:00,2018-04-09 17:15:00+00:00,1,4.900000000000091,0.3687848556567363,1333.15,0.345,3.675000000000068,0.435,3.240000000000068,0.66122448979592,tp,13
NY,2018-04-09 00:00:00+00:00,2018,2018-04-09 18:36:00+00:00,2018-04-09 22:59:00+00:00,1,5.480000000000018,0.4110614022969695,1336.76,0.345,-1.3299999999999272,0.435,-1.7649999999999273,-0.3220802919707886,time,18
ASIA,2018-04-10 00:00:00+00:00,2018,2018-04-10 11:32:00+00:00,2018-04-10 15:59:00+00:00,1,7.019999999999982,0.5260110617595295,1338.7,0.33,-0.13000000000010914,0.42000000000000004,-0.5500000000001092,-0.07834757834759411,time,11
LON,2018-04-10 00:00:00+00:00,2018,2018-04-10 13:11:00+00:00,2018-04-10 19:59:00+00:00,1,5.980000000000018,0.4476811575866885,1339.25,0.345,1.2000000000000455,0.435,0.7650000000000454,0.1279264214046895,time,13
NY,2018-04-10 00:00:00+00:00,2018,2018-04-10 17:19:00+00:00,2018-04-10 22:59:00+00:00,1,5.009999999999991,0.3741674820202623,1341.23,0.34,-0.8600000000001273,0.43000000000000005,-1.2900000000001275,-0.25748502994014566,time,17
ASIA,2018-04-11 00:00:00+00:00,2018,2018-04-11 07:00:00+00:00,2018-04-11 10:17:00+00:00,1,2.9400000000000546,0.21922426549152593,1344.06,0.33,2.205000000000041,0.42000000000000004,1.785000000000041,0.6071428571428599,tp,7
LON,2018-04-11 00:00:00+00:00,2018,2018-04-11 13:00:00+00:00,2018-04-11 14:55:00+00:00,1,8.889999999999873,0.660656157155599,1352.16,0.345,6.6674999999999045,0.435,6.232499999999905,0.7010686164229465,tp,13
NY,2018-04-11 00:00:00+00:00,2018,2018-04-11 18:12:00+00:00,2018-04-11 22:59:00+00:00,-1,15.3599999999999,1.1321692072088243,1348.36,0.345,-4.550000000000182,0.435,-4.9850000000001815,-0.32454427083334725,time,18
ASIA,2018-04-12 00:00:00+00:00,2018,2018-04-12 07:57:00+00:00,2018-04-12 10:39:00+00:00,-1,4.509999999999991,0.33387565850269735,1348.37,0.33,3.382499999999993,0.42000000000000004,2.9624999999999932,0.6568736141906872,tp,7
LON,2018-04-12 00:00:00+00:00,2018,2018-04-12 13:00:00+00:00,2018-04-12 15:20:00+00:00,-1,8.309999999999945,0.6165913986563362,1343.36,0.345,6.232499999999959,0.435,5.7974999999999595,0.6976534296028878,tp,13
NY,2018-04-12 00:00:00+00:00,2018,2018-04-12 19:29:00+00:00,2018-04-12 22:59:00+00:00,-1,9.940000000000055,0.7422584183137744,1334.87,0.35,-3.3500000000001364,0.44,-3.7900000000001364,-0.3812877263581605,time,19
ASIA,2018-04-13 00:00:00+00:00,2018,2018-04-13 08:34:00+00:00,2018-04-13 11:03:00+00:00,1,4.490000000000009,0.3352695607536339,1341.38,0.33,-4.490000000000009,0.42000000000000004,-4.910000000000009,-1.0935412026726057,sl,8
LON,2018-04-13 00:00:00+00:00,2018,2018-04-13 13:43:00+00:00,2018-04-13 19:59:00+00:00,1,8.88000000000011,0.6629070744626876,1341.8,0.345,2.480000000000018,0.435,2.045000000000018,0.230292792792792,time,13
ASIA,2018-04-16 00:00:00+00:00,2018,2018-04-16 07:00:00+00:00,2018-04-16 13:54:00+00:00,-1,5.429999999999836,0.40331790252406713,1342.96,0.33,-5.429999999999836,0.42000000000000004,-5.849999999999836,-1.0773480662983448,sl,7
LON,2018-04-16 00:00:00+00:00,2018,2018-04-16 13:01:00+00:00,2018-04-16 14:00:00+00:00,1,4.720000000000027,0.3512243703875313,1345.83,0.345,3.5400000000000205,0.435,3.1050000000000204,0.657838983050848,tp,13
ASIA,2018-04-17 00:00:00+00:00,2018,2018-04-17 07:51:00+00:00,2018-04-17 12:42:00+00:00,-1,5.6099999999999,0.41666083844885066,1343.28,0.33,4.207499999999925,0.42000000000000004,3.787499999999925,0.6751336898395709,tp,7
LON,2018-04-17 00:00:00+00:00,2018,2018-04-17 13:00:00+00:00,2018-04-17 16:58:00+00:00,-1,8.029999999999973,0.5978205532294412,1338.34,0.345,-8.029999999999973,0.435,-8.464999999999973,-1.0541718555417188,sl,13
NY,2018-04-17 00:00:00+00:00,2018,2018-04-17 17:01:00+00:00,2018-04-17 22:59:00+00:00,1,8.6400000000001,0.6434196563215683,1346.92,0.34,-0.39000000000010004,0.43000000000000005,-0.8200000000001001,-0.09490740740741789,time,17
ASIA,2018-04-18 00:00:00+00:00,2018,2018-04-18 09:44:00+00:00,2018-04-18 11:23:00+00:00,1,4.599999999999909,0.34221462250430373,1346.92,0.33,3.449999999999932,0.42000000000000004,3.029999999999932,0.6586956521739112,tp,9
LON,2018-04-18 00:00:00+00:00,2018,2018-04-18 13:00:00+00:00,2018-04-18 19:59:00+00:00,1,8.170000000000073,0.6068305500335929,1352.45,0.345,-4.019999999999982,0.435,-4.454999999999981,-0.5452876376988913,time,13
NY,2018-04-18 00:00:00+00:00,2018,2018-04-18 19:07:00+00:00,2018-04-18 22:59:00+00:00,-1,7.309999999999945,0.5407974228154513,1348.04,0.35,-2.9400000000000546,0.44,-3.3800000000000545,-0.46238030095760324,time,19
ASIA,2018-04-19 00:00:00+00:00,2018,2018-04-19 07:00:00+00:00,2018-04-19 09:26:00+00:00,1,5.009999999999991,0.37093524506344067,1353.4,0.33,-5.009999999999991,0.42000000000000004,-5.429999999999991,-1.0838323353293415,sl,7
LON,2018-04-19 00:00:00+00:00,2018,2018-04-19 15:01:00+00:00,2018-04-19 19:59:00+00:00,-1,9.789999999999964,0.7250571991625452,1344.79,0.355,-1.0,0.445,-1.445,-0.14759959141981668,time,15
ASIA,2018-04-20 00:00:00+00:00,2018,2018-04-20 07:35:00+00:00,2018-04-20 13:24:00+00:00,-1,4.460000000000036,0.3321217247633903,1340.93,0.33,3.3450000000000273,0.42000000000000004,2.9250000000000274,0.6558295964125569,tp,7
LON,2018-04-20 00:00:00+00:00,2018,2018-04-20 13:00:00+00:00,2018-04-20 14:27:00+00:00,-1,4.8599999999999,0.3623204882768001,1338.84,0.345,3.644999999999925,0.435,3.209999999999925,0.660493827160492,tp,13
ASIA,2018-04-23 00:00:00+00:00,2018,2018-04-23 07:25:00+00:00,2018-04-23 08:35:00+00:00,-1,2.730000000000018,0.20469234498949598,1332.18,0.33,2.0475000000000136,0.42000000000000004,1.6275000000000137,0.5961538461538473,tp,7
LON,2018-04-23 00:00:00+00:00,2018,2018-04-23 13:00:00+00:00,2018-04-23 19:59:00+00:00,-1,8.11999999999989,0.6107182251906546,1325.38,0.345,0.5,0.435,0.065,0.008004926108374492,time,13
LON,2018-04-24 00:00:00+00:00,2018,2018-04-24 13:00:00+00:00,2018-04-24 13:57:00+00:00,-1,3.4099999999998545,0.25712194484524575,1324.1,0.345,-3.4099999999998545,0.435,-3.8449999999998545,-1.1275659824046975,sl,13
NY,2018-04-24 00:00:00+00:00,2018,2018-04-24 18:30:00+00:00,2018-04-24 22:59:00+00:00,1,8.460000000000036,0.6367937509908767,1332.41,0.345,-1.5900000000001455,0.435,-2.0250000000001456,-0.23936170212767574,time,18
ASIA,2018-04-25 00:00:00+00:00,2018,2018-04-25 07:00:00+00:00,2018-04-25 12:21:00+00:00,-1,6.169999999999845,0.4643843717724182,1324.37,0.33,4.627499999999884,0.42000000000000004,4.207499999999884,0.6819286871961086,tp,7
LON,2018-04-25 00:00:00+00:00,2018,2018-04-25 13:00:00+00:00,2018-04-25 19:59:00+00:00,-1,5.400000000000091,0.4078452610910881,1320.17,0.345,-2.5,0.435,-2.935,-0.5435185185185094,time,13
NY,2018-04-25 00:00:00+00:00,2018,2018-04-25 17:32:00+00:00,2018-04-25 22:59:00+00:00,1,3.740000000000009,0.283128020832621,1323.13,0.34,-1.0800000000001546,0.43000000000000005,-1.5100000000001548,-0.4037433155080618,time,17
ASIA,2018-04-26 00:00:00+00:00,2018,2018-04-26 07:00:00+00:00,2018-04-26 08:49:00+00:00,1,2.689999999999827,0.2032635170868421,1324.79,0.33,-2.689999999999827,0.42000000000000004,-3.109999999999827,-1.1561338289962926,sl,7
LON,2018-04-26 00:00:00+00:00,2018,2018-04-26 14:00:00+00:00,2018-04-26 14:21:00+00:00,-1,5.130000000000109,0.3875821304541092,1320.9,0.36,3.847500000000082,0.45,3.3975000000000817,0.6622807017543878,tp,14
ASIA,2018-04-27 00:00:00+00:00,2018,2018-04-27 08:04:00+00:00,2018-04-27 10:38:00+00:00,1,2.6099999999999,0.19817893887706023,1318.67,0.33,1.957499999999925,0.42000000000000004,1.537499999999925,0.5890804597701088,tp,8
LON,2018-04-27 00:00:00+00:00,2018,2018-04-27 13:00:00+00:00,2018-04-27 19:59:00+00:00,1,5.5499999999999545,0.4211470238930964,1321.66,0.345,2.019999999999982,0.435,1.5849999999999818,0.2855855855855846,time,13
NY,2018-04-27 00:00:00+00:00,2018,2018-04-27 18:45:00+00:00,2018-04-27 20:59:00+00:00,1,3.5699999999999363,0.2700912267163299,1323.89,0.345,-0.8900000000001,0.435,-1.3250000000001,-0.37114845938378815,time,18
ASIA,2018-04-30 00:00:00+00:00,2018,2018-04-30 07:00:00+00:00,2018-04-30 11:15:00+00:00,-1,3.8999999999998636,0.2948462555041392,1316.83,0.33,2.9249999999998977,0.42000000000000004,2.5049999999998978,0.6423076923076886,tp,7
LON,2018-04-30 00:00:00+00:00,2018,2018-04-30 13:19:00+00:00,2018-04-30 16:52:00+00:00,-1,5.980000000000018,0.45424410982245295,1312.06,0.345,-5.980000000000018,0.435,-6.415000000000018,-1.0727424749163876,sl,13
NY,2018-04-30 00:00:00+00:00,2018,2018-04-30 17:15:00+00:00,2018-04-30 22:59:00+00:00,1,7.930000000000064,0.6034379985846271,1318.48,0.34,-2.6900000000000546,0.43000000000000005,-3.1200000000000547,-0.39344262295082344,time,17
ASIA,2018-05-01 00:00:00+00:00,2018,2018-05-01 07:00:00+00:00,2018-05-01 09:06:00+00:00,-1,4.0,0.3046825959508829,1310.75,0.33,3.0,0.42000000000000004,2.58,0.645,tp,7
LON,2018-05-01 00:00:00+00:00,2018,2018-05-01 13:27:00+00:00,2018-05-01 14:13:00+00:00,-1,4.099999999999909,0.31317505296413256,1307.27,0.345,3.074999999999932,0.435,2.6399999999999317,0.6439024390243879,tp,13
LON,2018-05-02 00:00:00+00:00,2018,2018-05-02 13:02:00+00:00,2018-05-02 13:39:00+00:00,-1,2.869999999999891,0.2190907986317556,1308.21,0.345,2.152499999999918,0.435,1.717499999999918,0.5984320557491232,tp,13
NY,2018-05-02 00:00:00+00:00,2018,2018-05-02 18:03:00+00:00,2018-05-02 19:35:00+00:00,1,5.3599999999999,0.4104311275255125,1309.49,0.345,-5.3599999999999,0.435,-5.7949999999999,-1.081156716417912,sl,18
ASIA,2018-05-03 00:00:00+00:00,2018,2018-05-03 08:39:00+00:00,2018-05-03 11:48:00+00:00,1,4.949999999999818,0.37825552880312574,1310.58,0.33,3.7124999999998636,0.42000000000000004,3.2924999999998636,0.665151515151512,tp,8
NY,2018-05-03 00:00:00+00:00,2018,2018-05-03 17:10:00+00:00,2018-05-03 22:59:00+00:00,-1,4.6099999999999,0.3509019757043439,1310.93,0.34,-1.6799999999998363,0.43000000000000005,-2.1099999999998365,-0.45770065075919353,time,17
ASIA,2018-05-04 00:00:00+00:00,2018,2018-05-04 07:00:00+00:00,2018-05-04 12:30:00+00:00,-1,3.0699999999999363,0.23380954575069704,1310.17,0.33,-3.0699999999999363,0.42000000000000004,-3.4899999999999363,-1.1368078175895793,sl,7
LON,2018-05-04 00:00:00+00:00,2018,2018-05-04 13:00:00+00:00,2018-05-04 13:06:00+00:00,1,3.349999999999909,0.255745552871111,1312.9,0.345,-3.349999999999909,0.435,-3.784999999999909,-1.1298507462686602,sl,13
NY,2018-05-04 00:00:00+00:00,2018,2018-05-04 17:03:00+00:00,2018-05-04 20:59:00+00:00,1,5.769999999999982,0.4401127283537653,1313.74,0.34,0.7300000000000182,0.43000000000000005,0.30000000000001814,0.05199306759099118,time,17
