year,end,n0,wr0,net0,n_blk,wr_blk,net_blk,n1,wr1,net1
2022,2022-12-01,235,28.510638297872344,-35.02099999999838,54,37.03703703703704,-7.743999999999503,162,40.123456790123456,0.9710000000007781
2022,2022-11-30,228,24.561403508771928,-55.20099999999921,56,30.357142857142854,-12.639999999999828,160,36.875,-11.469999999998667
2022,2022-11-29,238,26.47058823529412,-57.58600000000033,63,30.158730158730158,-16.936000000000007,165,33.33333333333333,-32.1769999999999
2022,2022-11-28,247,27.125506072874494,-52.91,66,28.78787878787879,-13.899000000000296,169,32.544378698224854,-31.924000000000024
2022,2022-11-25,258,30.620155038759687,-40.39499999999962,68,33.82352941176471,-6.193000000000531,174,33.90804597701149,-22.90200000000009
2022,2022-11-24,259,30.501930501930502,-52.89099999999831,62,30.64516129032258,-6.719000000000415,174,32.18390804597701,-29.23399999999997
2022,2022-11-23,263,31.1787072243346,-49.53999999999687,57,28.07017543859649,-6.673000000000138,174,33.90804597701149,-20.483999999998836
2022,2022-11-22,259,30.888030888030887,-59.902999999995515,57,24.561403508771928,-11.194000000000099,175,33.14285714285714,-22.203999999999724
2022,2022-11-21,244,33.19672131147541,-60.493999999996774,47,19.148936170212767,-19.95200000000013,165,32.121212121212125,-46.97099999999887
2022,2022-11-18,243,29.629629629629626,-87.20399999999823,51,19.607843137254903,-24.13600000000038,167,32.93413173652694,-56.68399999999873
2022,2022-11-17,243,30.864197530864196,-61.59999999999931,53,24.528301886792452,-23.004999999999747,165,36.36363636363637,-30.245999999999405
2022,2022-11-16,236,31.35593220338983,-55.83399999999979,60,35.0,-19.524999999999405,165,37.57575757575757,-43.522999999999456
2022,2022-11-15,246,30.89430894308943,-43.35400000000092,63,36.507936507936506,-15.356999999999147,169,39.64497041420118,-26.73899999999871
2022,2022-11-14,262,28.24427480916031,-65.2739999999996,65,36.92307692307693,-12.677999999998747,169,37.278106508875744,-25.694999999998394
2022,2022-11-11,264,29.924242424242426,-46.56099999999975,70,30.0,-16.77399999999852,177,36.15819209039548,-14.751999999998038
2022,2022-11-09,258,29.844961240310074,-48.46500000000002,66,27.27272727272727,-12.117999999998984,174,37.35632183908046,-10.760999999997734
2022,2022-11-08,251,30.677290836653388,-32.97599999999985,60,28.333333333333332,1.3080000000006748,169,37.278106508875744,7.428000000001885
2022,2022-11-07,242,28.92561983471074,-37.16300000000015,59,27.11864406779661,0.5589999999999244,166,37.34939759036144,8.573000000001274
2022,2022-11-06,237,29.11392405063291,-19.384999999999458,57,28.07017543859649,2.001999999999815,160,37.5,11.024000000001031
2022,2022-11-03,253,28.458498023715418,-19.120999999998595,55,32.72727272727273,2.9410000000004866,164,37.80487804878049,8.483000000001493
2022,2022-11-02,261,26.81992337164751,-52.985999999998924,57,33.33333333333333,2.085000000000127,161,36.64596273291926,-18.763999999999168
2022,2022-11-01,258,29.069767441860467,-44.87399999999853,57,38.59649122807017,4.298000000000548,158,37.9746835443038,-13.031999999998428
2022,2022-10-31,253,28.458498023715418,-53.012999999997525,50,38.0,-0.5749999999993629,153,33.98692810457516,-31.863999999997848
2022,2022-10-28,256,29.296875,-57.35999999999805,52,34.61538461538461,-6.925999999999615,154,33.76623376623377,-43.04799999999778
2022,2022-10-27,244,30.737704918032787,-61.37399999999779,53,35.84905660377358,-7.163999999999398,159,33.9622641509434,-60.19599999999723
2022,2022-10-26,260,29.230769230769234,-55.92499999999677,62,37.096774193548384,-2.7509999999992027,167,36.52694610778443,-56.87599999999692
2022,2022-10-25,274,25.91240875912409,-76.52299999999724,68,27.941176470588236,-13.474999999998632,174,32.758620689655174,-60.05099999999727
2022,2022-10-24,276,26.44927536231884,-68.34799999999764,70,27.142857142857142,-14.704999999998108,182,34.61538461538461,-48.50099999999718
2022,2022-10-21,276,26.44927536231884,-60.778999999997225,72,29.166666666666668,-5.519999999998531,185,34.054054054054056,-39.515999999997575
2022,2022-10-20,281,27.75800711743772,-57.56699999999792,68,26.47058823529412,-10.169999999999483,184,32.608695652173914,-42.63199999999828
2022,2022-10-19,269,28.25278810408922,-43.860999999998796,68,23.52941176470588,-13.411999999999443,181,30.386740331491712,-35.41699999999873
2022,2022-10-18,264,28.030303030303028,-45.236999999998524,64,23.4375,-20.245999999999913,179,31.28491620111732,-40.87399999999894
2022,2022-10-17,276,27.536231884057973,-67.12299999999887,66,22.727272727272727,-22.36199999999981,185,34.5945945945946,-42.30499999999984
2022,2022-10-14,282,27.30496453900709,-73.30099999999962,63,23.809523809523807,-17.43300000000008,181,37.569060773480665,-44.98200000000037
2022,2022-10-13,284,25.352112676056336,-94.96599999999995,65,23.076923076923077,-22.41200000000003,181,38.67403314917127,-34.530000000001976
2022,2022-10-12,279,27.956989247311824,-76.8280000000014,64,29.6875,-6.8810000000001335,181,39.226519337016576,-39.25900000000247
2022,2022-10-11,280,28.92857142857143,-74.54700000000207,63,36.507936507936506,0.7129999999994203,178,42.13483146067416,-28.072000000001573
2022,2022-10-10,274,32.11678832116788,-43.82500000000145,64,35.9375,9.747999999999552,174,42.5287356321839,-13.572000000001065
2022,2022-10-07,272,29.77941176470588,-42.63600000000034,65,32.30769230769231,3.429999999999385,168,39.88095238095239,-3.914000000000531
2022,2022-10-05,264,32.196969696969695,-25.070999999999955,65,36.92307692307693,9.850999999998974,167,38.92215568862276,-8.6099999999998
2022,2022-10-04,273,31.5018315018315,-40.49499999999953,70,40.0,7.774999999999184,172,39.53488372093023,-20.881999999999742
2022,2022-10-03,272,32.35294117647059,-51.99499999999867,67,34.32835820895522,1.856999999999599,178,34.831460674157306,-38.26999999999872
2022,2022-10-02,285,32.280701754385966,-67.92499999999859,67,37.3134328358209,-10.53900000000058,186,39.247311827956985,-53.83099999999918
2022,2022-09-29,284,34.154929577464785,-45.41699999999791,61,40.98360655737705,-4.691999999999965,184,41.30434782608695,-40.11599999999844
2022,2022-09-28,290,32.41379310344827,-61.89199999999891,61,36.0655737704918,-9.364999999999737,188,38.82978723404255,-40.00699999999902
2022,2022-09-27,284,30.985915492957744,-53.96699999999855,53,28.30188679245283,-13.913999999999849,181,38.67403314917127,-21.116999999999017
2022,2022-09-26,272,27.941176470588236,-59.974999999998914,56,23.214285714285715,-18.39299999999976,178,35.95505617977528,-29.74000000000079
2022,2022-09-23,265,27.92452830188679,-54.340999999999894,53,22.641509433962266,-14.103999999999903,174,32.18390804597701,-26.934000000001397
2022,2022-09-22,250,26.0,-56.973999999999265,47,23.404255319148938,-10.131000000000217,168,30.952380952380953,-58.16600000000025
2022,2022-09-21,251,25.099601593625497,-49.45299999999902,46,21.73913043478261,-11.7160000000003,166,31.32530120481928,-53.28600000000069
2022,2022-09-20,239,24.267782426778243,-66.55699999999985,38,23.684210526315788,-15.384000000000555,158,32.278481012658226,-57.86600000000077
2022,2022-09-19,240,25.0,-82.99100000000068,40,22.5,-29.820000000000388,153,30.718954248366014,-66.69500000000002
2022,2022-09-16,236,26.27118644067797,-78.21600000000032,53,20.754716981132077,-38.53000000000053,155,31.61290322580645,-44.034999999999854
2022,2022-09-15,245,28.57142857142857,-68.28000000000158,55,20.0,-39.99600000000034,161,32.298136645962735,-42.89900000000007
2022,2022-09-14,236,30.08474576271186,-65.30300000000145,57,22.807017543859647,-37.06200000000027,159,34.59119496855346,-36.639000000000394
2022,2022-09-13,237,30.37974683544304,-46.42000000000068,61,27.86885245901639,-16.443000000000392,161,36.024844720496894,-16.18599999999966
2022,2022-09-12,222,31.08108108108108,-31.779999999999887,55,32.72727272727273,-1.5940000000007346,149,39.59731543624161,2.6739999999996984
2022,2022-09-09,221,29.86425339366516,-47.98400000000079,49,34.69387755102041,-0.6129999999994216,147,38.775510204081634,-3.573000000000012
2022,2022-09-08,211,25.59241706161137,-58.33699999999972,51,33.33333333333333,-0.914999999999236,143,36.36363636363637,-14.285000000000405
2022,2022-09-07,222,22.52252252252252,-73.21200000000037,51,29.411764705882355,-10.468999999999097,144,33.33333333333333,-22.279000000000508
2022,2022-09-06,234,20.51282051282051,-77.85900000000157,54,25.925925925925924,-14.97099999999914,151,30.4635761589404,-35.440000000000694
2022,2022-09-04,244,21.721311475409834,-76.66700000000156,53,26.41509433962264,-18.58299999999949,158,32.278481012658226,-41.478000000001074
2022,2022-09-01,240,22.5,-72.12100000000102,52,34.61538461538461,-4.551000000000297,150,34.66666666666667,-25.39700000000153
2022,2022-08-31,249,23.293172690763054,-70.0850000000001,55,34.54545454545455,-1.5740000000002983,153,35.947712418300654,-24.33200000000089
2022,2022-08-30,236,24.152542372881356,-65.33300000000006,56,37.5,3.9049999999997906,152,35.526315789473685,-29.32200000000003
2022,2022-08-29,235,24.680851063829788,-57.127999999999254,61,40.98360655737705,6.978999999999861,153,39.21568627450981,-18.25299999999957
2022,2022-08-26,245,23.26530612244898,-72.7819999999995,72,31.944444444444443,-12.18200000000061,167,34.73053892215569,-39.04899999999965
2022,2022-08-25,263,23.954372623574145,-79.9350000000005,78,28.205128205128204,-24.057999999999858,175,31.428571428571427,-51.47899999999822
2022,2022-08-24,260,25.769230769230766,-61.076999999999785,70,30.0,-18.776000000000067,171,33.33333333333333,-44.1639999999979
2022,2022-08-23,256,27.734375,-55.88899999999986,69,31.88405797101449,-15.923000000000044,170,32.35294117647059,-38.14999999999805
2022,2022-08-22,259,28.185328185328185,-57.292000000000186,63,26.984126984126984,-20.194000000000276,166,32.53012048192771,-37.13399999999906
2022,2022-08-19,257,31.517509727626457,-46.74999999999945,51,33.33333333333333,-11.75500000000029,163,34.96932515337423,-29.033999999998837
2022,2022-08-18,237,32.06751054852321,-44.24300000000008,42,28.57142857142857,-9.408000000000492,149,36.91275167785235,-16.484000000000428
2022,2022-08-17,243,32.098765432098766,-54.66600000000004,47,23.404255319148938,-17.20700000000092,157,35.03184713375796,-21.309000000000566
2022,2022-08-16,240,34.583333333333336,-35.052000000000135,47,27.659574468085108,0.7529999999991135,159,37.735849056603776,-11.492000000000463
2022,2022-08-15,234,30.34188034188034,-36.77899999999937,49,26.53061224489796,0.275999999998658,157,35.03184713375796,-22.109000000000517
2022,2022-08-12,236,22.88135593220339,-84.05599999999976,52,21.153846153846153,-14.156000000001217,160,29.375,-51.85000000000082
2022,2022-08-11,242,22.31404958677686,-85.64900000000071,63,26.984126984126984,-14.30800000000167,169,28.402366863905325,-70.57800000000093
2022,2022-08-10,253,22.529644268774703,-90.98600000000044,60,23.333333333333332,-32.65300000000117,173,25.43352601156069,-93.94600000000138
2022,2022-08-09,260,23.076923076923077,-76.49900000000139,55,21.818181818181817,-30.828000000000653,176,27.27272727272727,-73.34300000000071
2022,2022-08-08,259,26.254826254826252,-76.15200000000215,58,25.862068965517242,-33.41199999999991,174,28.160919540229884,-72.60899999999998
2022,2022-08-05,259,31.27413127413127,-39.62700000000114,58,31.03448275862069,-18.430000000000156,176,31.818181818181817,-48.90900000000097
2022,2022-08-03,255,30.19607843137255,-43.5390000000009,51,25.49019607843137,-22.71999999999998,172,30.813953488372093,-42.2600000000008
2022,2022-08-02,243,34.15637860082305,-25.403000000000333,54,33.33333333333333,-8.725999999999473,163,38.036809815950924,-9.931000000000584
2022,2022-08-01,250,32.0,-45.754999999999896,64,34.375,-10.563999999999668,170,37.64705882352941,-12.783000000000584
2022,2022-07-31,256,30.859375,-42.088999999998535,63,33.33333333333333,-13.67899999999949,169,43.19526627218935,3.72899999999977
2022,2022-07-28,261,30.65134099616858,-33.041999999999646,66,34.84848484848485,-4.400000000000507,167,43.11377245508982,-0.4540000000000861
2022,2022-07-27,266,29.32330827067669,-34.076000000000214,65,33.84615384615385,1.3939999999995474,166,39.1566265060241,-2.5279999999997393
2022,2022-07-26,264,28.78787878787879,-36.41999999999945,62,30.64516129032258,-6.812000000001175,163,38.65030674846626,-0.5099999999998526
2022,2022-07-25,266,26.691729323308273,-50.891000000000275,64,29.6875,-6.62500000000164,167,34.13173652694611,-21.926000000000972
2022,2022-07-22,265,26.41509433962264,-50.4840000000013,67,28.35820895522388,-8.482000000001701,175,32.0,-28.156000000002003
2022,2022-07-21,270,24.814814814814813,-71.88400000000229,68,25.0,-22.20100000000148,179,29.05027932960894,-39.92900000000195
2022,2022-07-20,280,27.142857142857142,-81.27800000000184,75,25.333333333333336,-28.806000000001635,187,32.0855614973262,-36.89300000000199
2022,2022-07-19,271,27.30627306273063,-58.924000000001286,71,25.352112676056336,-17.12900000000167,182,32.417582417582416,-32.73200000000125
2022,2022-07-18,269,30.111524163568777,-44.75500000000153,68,23.52941176470588,-18.81000000000117,172,33.13953488372093,-33.5759999999997
2022,2022-07-15,277,27.436823104693143,-61.19800000000046,63,20.634920634920633,-17.755000000001786,173,30.63583815028902,-41.12999999999974
2022,2022-07-14,275,26.181818181818183,-66.8120000000006,59,18.64406779661017,-14.096000000002096,173,32.947976878612714,-34.889000000000436
2022,2022-07-13,264,22.348484848484848,-106.11199999999923,51,9.803921568627452,-34.15200000000115,170,27.058823529411764,-72.13499999999908
2022,2022-07-12,256,26.171875,-65.36099999999868,48,16.666666666666664,-30.70800000000109,165,27.878787878787882,-63.12899999999877
2022,2022-07-11,263,22.0532319391635,-81.2349999999991,60,13.333333333333334,-36.48600000000057,172,24.418604651162788,-65.63099999999979
2022,2022-07-08,260,27.692307692307693,-45.63399999999956,63,20.634920634920633,-28.249999999999634,173,27.167630057803464,-61.097999999999836
2022,2022-07-07,252,31.349206349206348,-36.06899999999965,55,27.27272727272727,-24.4909999999993,163,32.515337423312886,-45.22399999999956
2022,2022-07-06,270,28.888888888888886,-47.79700000000004,63,28.57142857142857,-20.57799999999961,171,34.50292397660819,-62.0639999999998
2022,2022-07-05,276,24.637681159420293,-85.7910000000024,63,23.809523809523807,-19.389000000000213,176,32.38636363636363,-59.82200000000166
2022,2022-07-03,273,27.83882783882784,-80.27800000000308,52,26.923076923076923,-14.49199999999987,173,36.41618497109826,-57.464000000000496
2022,2022-06-30,271,23.616236162361623,-101.84400000000024,55,23.636363636363637,-20.750999999999973,177,29.943502824858758,-72.43900000000066
2022,2022-06-29,286,22.727272727272727,-102.47800000000254,58,22.413793103448278,-23.027000000000363,185,29.18918918918919,-65.79500000000144
2022,2022-06-28,284,25.0,-85.40800000000085,56,25.0,-14.211999999999716,180,35.55555555555556,-20.38699999999993
2022,2022-06-27,290,25.517241379310345,-81.28700000000096,56,30.357142857142854,-10.51999999999971,182,36.81318681318682,-22.186000000000515
2022,2022-06-24,285,22.105263157894736,-99.69600000000129,56,30.357142857142854,-7.241000000000168,182,36.26373626373626,-19.72300000000102
2022,2022-06-23,278,23.021582733812952,-86.68500000000277,60,23.333333333333332,-15.537000000000713,179,35.754189944134076,-17.178000000001532
2022,2022-06-22,264,25.0,-79.46300000000183,61,27.86885245901639,-11.901000000000021,177,37.28813559322034,-13.670000000000218
2022,2022-06-21,259,25.096525096525095,-75.58600000000189,63,26.984126984126984,-18.64300000000057,178,33.146067415730336,-34.63500000000122
2022,2022-06-20,264,28.40909090909091,-78.75800000000258,62,24.193548387096776,-25.625000000000586,182,32.417582417582416,-48.91500000000146
2022,2022-06-17,257,29.18287937743191,-58.97800000000224,62,25.806451612903224,-17.12600000000079,176,36.93181818181818,-56.770000000001076
2022,2022-06-16,259,25.868725868725868,-77.75700000000214,54,20.37037037037037,-18.063000000001058,173,34.68208092485549,-77.63900000000044
2022,2022-06-15,267,25.0936329588015,-81.74700000000112,51,13.725490196078432,-20.806000000001134,177,32.7683615819209,-84.80500000000087
2022,2022-06-14,268,22.388059701492537,-102.31500000000175,49,10.204081632653061,-24.328000000001158,171,35.08771929824561,-79.68100000000045
2022,2022-06-13,265,22.641509433962266,-99.7510000000018,53,9.433962264150944,-31.303000000001564,159,32.075471698113205,-77.30500000000103
2022,2022-06-10,273,23.809523809523807,-83.98700000000245,55,12.727272727272727,-25.036000000001646,170,31.176470588235293,-45.60400000000119
2022,2022-06-09,275,25.818181818181817,-73.92000000000394,57,21.052631578947366,-17.31400000000135,169,31.360946745562128,-33.502000000000905
2022,2022-06-08,257,26.848249027237355,-73.90100000000407,60,23.333333333333332,-15.967000000001914,161,33.54037267080746,-31.522000000001256
2022,2022-06-07,254,27.95275590551181,-64.0760000000028,57,26.31578947368421,-13.337000000001261,166,35.54216867469879,-21.1179999999999
2022,2022-06-05,247,29.959514170040485,-51.888000000001455,56,30.357142857142854,-10.438000000001196,166,35.54216867469879,-32.369999999999614
2022,2022-06-02,248,29.03225806451613,-48.212999999999155,60,31.666666666666664,-13.31699999999978,168,34.523809523809526,-27.50999999999737
2022,2022-06-01,257,28.404669260700388,-55.50999999999923,57,31.57894736842105,-18.04999999999964,168,33.33333333333333,-42.20199999999805
2022,2022-05-31,266,28.947368421052634,-41.97399999999854,52,32.69230769230769,-13.9529999999992,168,32.142857142857146,-40.34599999999851
2022,2022-05-30,262,27.099236641221374,-55.44399999999943,54,27.77777777777778,-16.75899999999983,165,29.09090909090909,-48.770999999999276
2022,2022-05-27,275,27.27272727272727,-69.06100000000083,56,30.357142857142854,-15.498999999999977,181,32.04419889502763,-51.59799999999901
2022,2022-05-26,276,26.811594202898554,-69.5260000000023,55,23.636363636363637,-22.04500000000098,186,33.87096774193548,-45.52799999999976
2022,2022-05-25,277,27.79783393501805,-72.8690000000012,62,27.419354838709676,-22.94000000000019,187,35.82887700534759,-50.10999999999981
2022,2022-05-24,274,27.37226277372263,-65.59000000000155,69,26.08695652173913,-29.745000000000385,190,38.94736842105263,-36.884999999999536
2022,2022-05-23,276,27.898550724637683,-61.560000000000585,73,26.027397260273972,-31.07000000000026,191,38.21989528795812,-38.90699999999987
2022,2022-05-20,276,28.26086956521739,-75.25800000000069,74,28.37837837837838,-33.11200000000036,184,39.67391304347826,-34.16800000000017
2022,2022-05-19,270,27.77777777777778,-68.6930000000009,68,26.47058823529412,-28.966000000000435,180,35.55555555555556,-39.85500000000002
2022,2022-05-18,257,29.18287937743191,-69.94000000000156,59,30.508474576271187,-18.604000000000767,171,36.84210526315789,-24.04000000000015
2022,2022-05-17,269,27.881040892193308,-99.10000000000039,69,33.33333333333333,-20.384000000000288,183,36.0655737704918,-48.943000000000524
2022,2022-05-16,289,26.643598615916954,-116.93999999999943,59,32.20338983050847,-14.99800000000032,185,36.21621621621622,-44.31299999999987
2022,2022-05-13,298,27.85234899328859,-102.52899999999896,64,31.25,-14.588000000000239,194,39.175257731958766,-36.75400000000087
2022,2022-05-12,287,28.9198606271777,-90.16399999999808,55,34.54545454545455,-8.832000000000106,186,40.32258064516129,-41.95800000000095
2022,2022-05-11,296,26.351351351351347,-106.60999999999873,59,27.11864406779661,-11.765000000000828,189,36.507936507936506,-56.481000000000265
2022,2022-05-10,278,29.496402877697843,-75.00900000000057,53,28.30188679245283,-4.259000000001017,178,37.640449438202246,-31.26800000000148
2022,2022-05-09,258,31.782945736434108,-59.528000000000574,47,23.404255319148938,-16.115000000000823,167,33.532934131736525,-42.39400000000081
2022,2022-05-06,258,31.782945736434108,-58.23700000000018,54,20.37037037037037,-21.05100000000043,167,31.137724550898206,-47.987000000000215
2022,2022-05-04,247,32.79352226720648,-55.28299999999962,59,28.8135593220339,-12.980999999999355,162,35.18518518518518,-38.85099999999958
2022,2022-05-03,250,36.8,-25.85899999999857,55,29.09090909090909,-14.506999999998921,159,36.477987421383645,-16.96199999999911
2022,2022-05-02,270,34.44444444444444,-43.5899999999981,59,28.8135593220339,-14.110999999998784,177,35.59322033898305,-25.236999999999764
2022,2022-05-01,277,33.2129963898917,-46.73999999999879,60,28.333333333333332,-15.820999999998772,190,37.368421052631575,-34.03199999999901
2022,2022-04-28,265,33.20754716981132,-45.611999999998716,53,30.18867924528302,-9.680999999999447,181,35.91160220994475,-44.3429999999998
2022,2022-04-27,271,32.84132841328413,-47.548999999998344,46,26.08695652173913,-15.826999999999494,180,36.11111111111111,-52.11699999999927
2022,2022-04-26,267,32.958801498127336,-54.109999999997996,49,34.69387755102041,-10.383999999998924,182,37.91208791208791,-58.54399999999796
2022,2022-04-25,260,33.46153846153846,-59.04699999999821,46,41.30434782608695,-2.811999999999399,173,39.30635838150289,-49.165999999998455
2022,2022-04-22,247,32.388663967611336,-43.42399999999943,44,40.909090909090914,3.333000000000494,159,37.735849056603776,-40.87699999999888
2022,2022-04-21,204,33.33333333333333,-36.09200000000015,38,42.10526315789473,4.383000000000855,133,41.35338345864661,-11.795999999998546
2022,2022-04-20,200,27.500000000000004,-55.336000000000475,41,34.146341463414636,-2.705999999999176,132,37.878787878787875,-14.44399999999873
2022,2022-04-19,182,28.021978021978022,-47.485000000002984,40,25.0,-10.932999999999765,125,37.6,-21.49500000000012
2022,2022-04-18,182,26.923076923076923,-50.70700000000298,43,18.6046511627907,-21.737999999999918,124,36.29032258064516,-41.461000000000745
2022,2022-04-14,232,26.72413793103448,-75.65600000000373,64,25.0,-23.781000000000674,165,33.939393939393945,-53.56200000000126
2022,2022-04-13,238,28.991596638655466,-75.86500000000169,71,28.169014084507044,-25.629000000000083,165,33.33333333333333,-61.41300000000001
2022,2022-04-12,250,28.000000000000004,-82.55200000000173,70,27.142857142857142,-36.139000000000365,173,34.68208092485549,-50.7719999999998
2022,2022-04-11,258,27.906976744186046,-85.20000000000151,68,25.0,-37.25100000000053,178,32.58426966292135,-53.2739999999993
2022,2022-04-08,256,27.734375,-81.89600000000172,68,22.058823529411764,-33.63400000000056,176,33.52272727272727,-56.344000000000456
2022,2022-04-07,251,29.08366533864542,-73.55200000000055,59,25.423728813559322,-22.478000000000563,171,35.08771929824561,-46.51500000000164
2022,2022-04-06,253,30.8300395256917,-67.12400000000125,54,33.33333333333333,-4.880000000001519,174,39.6551724137931,-31.77900000000254
2022,2022-04-05,264,31.439393939393938,-74.59600000000096,59,37.28813559322034,-1.0580000000011778,177,37.28813559322034,-55.321000000002556
2022,2022-04-04,262,31.297709923664126,-71.00699999999998,63,34.92063492063492,-5.122000000000396,181,35.91160220994475,-56.337000000001304
2022,2022-04-01,257,30.35019455252918,-71.0600000000003,64,35.9375,-2.0980000000004573,175,37.142857142857146,-49.800000000000864
2022,2022-03-30,253,31.620553359683797,-51.49500000000087,60,33.33333333333333,-1.441000000000033,176,33.52272727272727,-65.16200000000022
2022,2022-03-29,257,34.24124513618677,-29.823999999999295,57,38.59649122807017,2.706000000000448,178,32.02247191011236,-73.5119999999989
2022,2022-03-28,255,34.90196078431372,-19.688000000000557,52,38.46153846153847,3.485999999999966,172,36.04651162790697,-56.14399999999993
2022,2022-03-27,263,33.07984790874524,-34.966000000000896,53,35.84905660377358,-10.739000000000122,171,33.33333333333333,-87.48000000000067
2022,2022-03-24,279,34.76702508960574,-42.02500000000106,55,40.0,-8.279000000000904,180,35.0,-81.82300000000193
2022,2022-03-23,291,33.67697594501718,-53.74700000000048,59,35.59322033898305,-15.369000000000643,183,38.25136612021858,-58.46700000000248
2022,2022-03-22,289,32.8719723183391,-68.29800000000256,65,33.84615384615385,-22.333000000000997,182,37.91208791208791,-62.41200000000315
2022,2022-03-21,287,35.88850174216028,-60.74300000000031,58,43.103448275862064,-12.816000000000352,179,43.01675977653631,-40.58500000000259
2022,2022-03-18,283,40.282685512367486,-56.07099999999933,58,39.6551724137931,-22.28900000000008,177,43.50282485875706,-46.8380000000017
2022,2022-03-17,283,39.92932862190813,-64.69899999999973,68,36.76470588235294,-36.23000000000035,184,44.565217391304344,-51.614000000000075
2022,2022-03-16,276,44.565217391304344,-52.40799999999942,71,38.028169014084504,-45.8230000000003,183,44.80874316939891,-68.58299999999994
2022,2022-03-15,269,44.98141263940521,-39.17099999999965,71,36.61971830985916,-38.024000000000775,187,48.1283422459893,-35.31600000000083
2022,2022-03-14,270,44.44444444444444,-52.61400000000003,77,38.961038961038966,-41.56400000000092,191,46.07329842931937,-44.515000000001194
2022,2022-03-11,268,45.149253731343286,-28.642000000000145,81,43.20987654320987,-17.14700000000057,200,48.5,-13.785000000000732
2022,2022-03-10,270,43.333333333333336,-36.19699999999966,74,48.64864864864865,0.3879999999996486,201,46.26865671641791,-18.278000000000425
2022,2022-03-09,261,37.16475095785441,-71.39799999999894,69,44.927536231884055,-6.4710000000005055,193,42.487046632124354,-37.69200000000007
2022,2022-03-08,264,37.5,-54.61699999999885,66,46.96969696969697,-4.924999999999683,191,41.8848167539267,-22.926999999999175
2022,2022-03-07,259,37.45173745173745,-49.84699999999866,66,42.42424242424242,-5.814999999999785,194,39.175257731958766,-52.19999999999895
2022,2022-03-04,272,33.82352941176471,-94.5669999999997,59,40.67796610169492,-30.672000000000075,185,41.08108108108108,-61.20299999999905
2022,2022-03-03,263,36.50190114068441,-69.92800000000135,63,42.857142857142854,-20.22400000000002,185,45.40540540540541,-22.344000000000044
2022,2022-03-02,262,38.54961832061068,-23.072000000000934,69,44.927536231884055,-0.2750000000003614,188,43.61702127659575,4.792000000000044
2022,2022-03-01,265,36.22641509433962,-26.9490000000028,69,39.130434782608695,-3.1400000000008252,186,42.473118279569896,-8.457000000000736
2022,2022-02-27,257,35.797665369649806,-14.037000000002454,72,40.27777777777778,2.6439999999996466,179,43.575418994413404,3.476999999999144
2022,2022-02-24,236,36.86440677966102,14.261999999998178,71,42.25352112676056,20.917000000000424,170,41.76470588235294,11.530000000000427
2022,2022-02-23,245,34.285714285714285,-14.026000000000982,72,38.88888888888889,5.324000000000165,171,39.1812865497076,-17.96099999999951
2022,2022-02-22,248,31.048387096774192,-16.853000000000844,72,33.33333333333333,-3.7959999999992746,178,37.640449438202246,-22.28499999999858
2022,2022-02-21,253,30.434782608695656,-24.438999999999936,72,33.33333333333333,6.193000000000535,177,33.89830508474576,-16.59999999999958
2022,2022-02-18,258,28.294573643410853,-42.2300000000008,72,33.33333333333333,2.1470000000000264,183,32.78688524590164,-19.33100000000022
2022,2022-02-17,268,29.850746268656714,-31.55900000000028,72,33.33333333333333,1.7679999999996712,187,34.75935828877005,-6.091000000000936
2022,2022-02-16,268,27.985074626865668,-34.28399999999975,65,27.692307692307693,-3.649000000000341,183,32.78688524590164,-9.248000000001051
2022,2022-02-15,273,28.205128205128204,-39.064999999999465,62,32.25806451612903,0.07899999999935803,184,32.608695652173914,-5.112000000000808
2022,2022-02-14,267,27.715355805243448,-41.459999999999496,56,30.357142857142854,-4.499000000000663,179,33.5195530726257,-13.82100000000019
2022,2022-02-11,271,27.30627306273063,-60.39600000000059,59,25.423728813559322,-6.065000000001468,180,32.22222222222222,-31.714000000001537
2022,2022-02-10,274,23.722627737226276,-69.1440000000005,57,22.807017543859647,-9.995000000001392,179,26.256983240223462,-42.61600000000163
2022,2022-02-09,277,20.577617328519857,-80.40599999999964,59,20.33898305084746,-15.37400000000075,176,26.136363636363637,-42.87000000000121
2022,2022-02-08,273,19.047619047619047,-86.5670000000001,57,21.052631578947366,-15.614000000000624,175,28.57142857142857,-45.070000000001755
2022,2022-02-07,266,18.421052631578945,-86.05600000000001,57,21.052631578947366,-17.78300000000072,177,25.423728813559322,-58.1160000000015
2022,2022-02-04,256,19.921875,-75.76200000000014,50,24.0,-13.879000000000133,164,23.78048780487805,-59.54600000000032
2022,2022-02-03,252,23.015873015873016,-71.03799999999924,44,25.0,-10.069000000000003,165,27.27272727272727,-50.60799999999995
2022,2022-02-02,247,25.506072874493928,-88.39199999999951,40,30.0,-14.987999999999829,164,32.926829268292686,-52.15999999999901
2022,2022-02-01,244,27.459016393442624,-81.58999999999952,44,27.27272727272727,-19.690000000000097,161,31.67701863354037,-47.6539999999995
2022,2022-01-31,247,27.530364372469634,-78.13299999999906,43,27.906976744186046,-15.155000000000063,165,33.33333333333333,-39.91799999999898
2022,2022-01-27,247,27.125506072874494,-86.07000000000032,40,32.5,-13.278000000000475,170,35.294117647058826,-32.982999999999265
2022,2022-01-26,255,26.666666666666668,-83.87000000000153,53,30.18867924528302,-19.51700000000037,175,35.42857142857142,-40.228999999999814
