entry_time,exit_time,direction,entry,exit,sl,tp,lot,pnl,r_multiple,bars_held,exit_reason
2022-02-21 06:00:00,2022-02-21 07:00:00,SHORT,1895.71,1893.21,,,0.1,20.5,0.0,25,REV
2022-02-21 07:00:00,2022-02-21 07:30:00,LONG,1893.21,1890.71,,,0.1,-29.5,0.0,5,REV
2022-02-21 07:30:00,2022-02-21 07:30:00,SHORT,1890.71,1892.71,,,0.1,-24.5,0.0,4,REV
2022-02-21 07:30:00,2022-02-21 08:15:00,LONG,1892.71,1891.21,,,0.1,-19.5,0.0,5,REV
2022-02-21 08:15:00,2022-02-21 09:30:00,SHORT,1891.21,1891.21,,,0.1,-4.5,0.0,16,REV
2022-02-21 09:30:00,2022-02-21 11:45:00,LONG,1891.21,1894.71,,,0.1,30.5,0.0,39,REV
2022-02-21 11:45:00,2022-02-21 12:00:00,SHORT,1894.71,1896.71,,,0.1,-24.5,0.0,4,REV
2022-02-21 12:00:00,2022-02-21 13:45:00,LONG,1896.71,1896.21,,,0.1,-9.5,0.0,15,REV
2022-02-21 13:45:00,2022-02-21 14:30:00,SHORT,1896.21,1896.21,,,0.1,-4.5,0.0,14,REV
2022-02-21 14:30:00,2022-02-21 15:45:00,LONG,1896.21,1894.71,,,0.1,-19.5,0.0,13,REV
2022-02-21 15:45:00,2022-02-21 15:45:00,SHORT,1894.71,1896.71,,,0.1,-24.5,0.0,4,REV
2022-02-21 15:45:00,2022-02-21 16:00:00,LONG,1896.71,1895.21,,,0.1,-19.5,0.0,5,REV
2022-02-21 16:00:00,2022-02-21 17:00:00,SHORT,1895.21,1896.71,,,0.1,-19.5,0.0,9,REV
2022-02-21 17:00:00,2022-02-21 17:00:00,LONG,1896.71,1894.71,,,0.1,-24.5,0.0,4,REV
2022-02-21 17:00:00,2022-02-21 17:45:00,SHORT,1894.71,1896.21,,,0.1,-19.5,0.0,9,REV
2022-02-21 17:45:00,2022-02-22 01:45:00,LONG,1896.21,1910.21,,,0.1,135.5,0.0,66,REV
2022-02-22 01:45:00,2022-02-22 02:00:00,SHORT,1910.21,1911.21,,,0.1,-14.5,0.0,10,REV
2022-02-22 02:00:00,2022-02-22 02:30:00,LONG,1911.21,1909.71,,,0.1,-19.5,0.0,11,REV
2022-02-22 02:30:00,2022-02-22 03:30:00,SHORT,1909.71,1909.71,,,0.1,-4.5,0.0,16,REV
2022-02-22 03:30:00,2022-02-22 04:00:00,LONG,1909.71,1907.71,,,0.1,-24.5,0.0,8,REV
2022-02-22 04:00:00,2022-02-22 04:30:00,SHORT,1907.71,1908.71,,,0.1,-14.5,0.0,8,REV
2022-02-22 04:30:00,2022-02-22 04:45:00,LONG,1908.71,1907.71,,,0.1,-14.5,0.0,2,REV
